학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000003809,1693582773,경기,경기도교육청,부천수주초등학교,1996-11-01,경기도 부천시 오정구 고강동 275-2,경기도 부천시 오정구 고강로 99,37.53127063,126.8149996,부천시,1137.0,996.0,889.0,790.0,715.0,693.0,615.0,597.0,552.0,534.0,482.0,468.0,453.0,415.0,409.0,64862,60829,58127,55489,53179,53027,52961,51977,51342,51434,51308,49240,47871,46508,44405,42196,39302,36828,33831,30834,28204,25484,0.9732059102715268,222.43440475593275,106.24427394728878,6.916567098434143,-113.40887244320584,-233.73431198484582,-339.32520487590796,-448.52947432978203
B000004788,1693827927,경기,경기도교육청,관인초등학교,1930-04-01,경기도 포천시 관인면 탄동리 664-1,경기도 포천시 관인면 관인로 5,38.15606601,127.2497002,포천시,134.0,105.0,83.0,69.0,56.0,51.0,48.0,41.0,45.0,44.0,41.0,38.0,32.0,32.0,22.0,11791,11318,10538,9846,9317,9028,8747,8360,8281,8107,7905,7457,7087,6886,6604,6290,5761,5322,4914,4365,3934,3565,0.9549148159428169,10.86073288254616,1.1454118117212744,-6.9170190958252675,-14.41012116935373,-24.492751165351564,-32.40825850282893,-39.185108172270105
B000004365,1701412141,경기,경기도교육청,이천가산초등학교,1936-04-10,경기도 이천시 부발읍 가산리 305-1,경기도 이천시 부발읍 황무로2065번길 112,37.24160247,127.5178501,이천시,443.0,404.0,342.0,290.0,249.0,262.0,236.0,217.0,228.0,227.0,227.0,240.0,216.0,214.0,188.0,18304,17857,17073,16014,14951,14543,14145,13671,13598,13723,13806,13272,13035,13051,12616,12012,11165,10511,9785,8965,8276,7711,0.9689359432101641,161.97859700022218,128.65295741684423,102.9209995803281,74.35616565171841,42.09285460287555,14.983804221591697,-7.246404001086603
B000004367,1801427423,경기,경기도교육청,신하초등학교,1959-04-04,경기도 이천시 부발읍 신하리 374-2,경기도 이천시 부발읍 경충대로2250번길 12,37.26109025,127.4792851,이천시,2002.0,1765.0,1616.0,1472.0,1315.0,1244.0,1121.0,1049.0,1018.0,964.0,935.0,856.0,814.0,751.0,695.0,18304,17857,17073,16014,14951,14543,14145,13671,13598,13723,13806,13272,13035,13051,12616,12012,11165,10511,9785,8965,8276,7711,0.9860961878812563,619.7775596949114,441.2693628288266,303.43658744462437,150.4295615594092,-22.388291368795308,-167.59743852432348,-286.67315426144
B000004049,1841863334,경기,경기도교육청,군포화산초등학교,1992-04-01,경기도 군포시 금정동 871-5,경기도 군포시 오금로 48,37.35326066,126.934562,군포시,624.0,579.0,496.0,473.0,432.0,411.0,395.0,378.0,371.0,371.0,345.0,328.0,288.0,273.0,258.0,26699,25772,24455,23029,21801,21251,21195,20585,20510,20892,21059,20613,20404,20379,19775,18414,16839,15665,14092,12430,11073,10205,0.9510958188015675,235.96914396928162,161.0801598147159,105.25814876870936,30.464261736879507,-48.561447256700376,-113.08484503304692,-154.35699630045207
B000004651,1884892940,경기,경기도교육청,동오초등학교,1996-03-01,경기도 의정부시 신곡동 669-3,경기도 의정부시 추동로23번길 10,37.74456302,127.0584382,의정부시,1339.0,1229.0,1150.0,995.0,911.0,893.0,844.0,787.0,781.0,752.0,740.0,673.0,617.0,578.0,528.0,29528,28858,28036,26704,25067,24787,24678,24135,24041,23813,23698,22509,21525,20805,19853,18910,17786,16959,16093,15203,14505,13942,0.9879113507887584,385.9651266840408,292.3614203772984,223.49107774769345,151.3729196857371,77.25610597310288,19.128537465890986,-27.756593006258527
B000004769,1957021832,경기,경기도교육청,가산초등학교,1931-12-01,경기도 포천시 가산면 마산리 606-2,경기도 포천시 가산면 가산로309번길 25,37.84722928,127.1862107,포천시,408.0,365.0,327.0,285.0,247.0,234.0,202.0,180.0,169.0,152.0,139.0,127.0,141.0,131.0,123.0,11791,11318,10538,9846,9317,9028,8747,8360,8281,8107,7905,7457,7087,6886,6604,6290,5761,5322,4914,4365,3934,3565,0.980046095922575,73.0436531688029,42.46381967913419,17.086604363511185,-6.498598025496051,-38.23456888717496,-63.1493292539939,-84.48006376758133
B000003869,1994758367,경기,경기도교육청,희성초등학교,1991-03-13,경기도 안양시 동안구 비산동 1101-1,경기도 안양시 동안구 학의로 86,37.39836601,126.9487102,동안구,782.0,723.0,690.0,605.0,587.0,577.0,556.0,499.0,465.0,447.0,388.0,328.0,285.0,264.0,232.0,26963,25643,24972,23902,22708,22555,22598,22158,21710,21416,21071,20432,20015,19916,19252,18251,17226,16252,14930,13644,12878,12230,0.9746286621002042,186.5254296168505,109.41446351603281,36.14023816754866,-63.314100549798695,-160.06015167726355,-217.68649317309416,-266.43566979097704
B000004046,2313424110,경기,경기도교육청,오금초등학교,1997-01-14,경기도 군포시 산본동 1156-22,경기도 군포시 번영로 366,37.34799594,126.925913,군포시,837.0,784.0,711.0,672.0,645.0,662.0,616.0,558.0,511.0,459.0,448.0,393.0,364.0,328.0,305.0,26699,25772,24455,23029,21801,21251,21195,20585,20510,20892,21059,20613,20404,20379,19775,18414,16839,15665,14092,12430,11073,10205,0.858344449055127,316.77797792185027,209.94591311317197,130.31363115419538,23.617226110353386,-89.11603846870901,-181.1611889102179,-240.0375268492228
B000004096,2340490281,경기,경기도교육청,시흥도원초등학교,2003-04-01,경기도 시흥시 신천동 438-1,경기도 시흥시 수인로3413번길 34,37.4401141,126.7779868,시흥시,1101.0,1044.0,955.0,848.0,754.0,706.0,620.0,550.0,520.0,474.0,437.0,392.0,340.0,311.0,268.0,30411,31506,31731,31109,29936,29430,29017,28347,27921,27665,26930,25514,24146,23060,21625,20133,19208,18984,18932,18927,19054,19105,0.9035058567160659,13.895908020747356,-58.540507681573445,-76.08186672732472,-80.15396793437412,-80.54551612735963,-70.60019202552735,-66.6064004570751
B000004656,2409907996,경기,경기도교육청,어룡초등학교,2002-10-04,경기도 의정부시 용현동 547-5,경기도 의정부시 부용로 241,37.74781123,127.0826215,의정부시,785.0,731.0,665.0,627.0,603.0,534.0,497.0,460.0,405.0,347.0,309.0,304.0,279.0,260.0,231.0,29528,28858,28036,26704,25067,24787,24678,24135,24041,23813,23698,22509,21525,20805,19853,18910,17786,16959,16093,15203,14505,13942,0.9582312844335589,121.8041037345356,52.40987463484339,1.3520210178987782,-52.11363948061853,-107.06102729087308,-150.15459660723002,-184.91344979506516
B000003798,2454764187,경기,경기도교육청,부광초등학교,1994-05-01,경기도 부천시 원미구 중동 1029-3,경기도 부천시 원미구 석천로209번길 40,37.50703534,126.7621627,부천시,713.0,652.0,611.0,577.0,542.0,498.0,481.0,420.0,360.0,330.0,306.0,300.0,247.0,245.0,211.0,64862,60829,58127,55489,53179,53027,52961,51977,51342,51434,51308,49240,47871,46508,44405,42196,39302,36828,33831,30834,28204,25484,0.9436895746853258,128.8475595893874,46.166491306634725,-24.515251240542284,-110.13901131082889,-195.7627713811155,-270.9014063443634,-348.61132539380606
B000004064,2487859964,경기,경기도교육청,내손초등학교,1989-09-01,경기도 의왕시 내손동 849-1,경기도 의왕시 내손순환로 175,37.38884898,126.9819813,의왕시,886.0,860.0,798.0,637.0,503.0,429.0,367.0,362.0,333.0,332.0,302.0,247.0,184.0,152.0,155.0,9964,9615,9381,9194,8853,8702,8579,8212,8117,8128,8311,8498,8654,8793,8560,8075,7360,6735,6250,5901,5614,5505,0.8306609180632968,174.9744962100399,-93.75907298767152,-328.66603906958744,-510.9538447491541,-642.1258946092962,-749.9951734341121,-790.9629483187982
B000004078,2638149499,경기,경기도교육청,연성초등학교,1957-04-10,경기도 시흥시 광석동 89-2,경기도 시흥시 나분들길 44,37.38797529,126.8183205,시흥시,1102.0,1020.0,932.0,828.0,740.0,686.0,630.0,596.0,595.0,520.0,466.0,405.0,348.0,311.0,280.0,30411,31506,31731,31109,29936,29430,29017,28347,27921,27665,26930,25514,24146,23060,21625,20133,19208,18984,18932,18927,19054,19105,0.9142386066705773,48.067412210608836,-21.399122004906076,-38.221288128446986,-42.126433835697526,-42.50192861524101,-32.96436121484044,-29.13431446349864
B000004118,2711840510,경기,경기도교육청,평택중앙초등학교,1945-10-30,경기도 평택시 세교동 186-1,경기도 평택시 세교로 11,37.00227268,127.0780535,평택시,841.0,715.0,639.0,544.0,469.0,423.0,415.0,379.0,350.0,345.0,305.0,254.0,245.0,210.0,213.0,32949,30750,28827,27272,26081,25968,26227,26287,26545,26958,27123,26505,26296,26449,26242,25748,24719,24019,23256,22508,22255,22013,0.8542876606229379,292.1989182859934,208.89075652105294,152.21853763333843,90.44581904572942,29.887505148571563,9.404546036297688,-10.187849636312194
B000004072,2807706952,경기,경기도교육청,신천초등학교,1999-03-01,경기도 시흥시 신천동 203,경기도 시흥시 포도원로 88,37.43514236,126.783407,시흥시,1219.0,1071.0,931.0,814.0,696.0,639.0,566.0,505.0,478.0,415.0,370.0,331.0,264.0,247.0,233.0,30411,31506,31731,31109,29936,29430,29017,28347,27921,27665,26930,25514,24146,23060,21625,20133,19208,18984,18932,18927,19054,19105,0.8618240530929983,-74.96760887596679,-153.70000574716096,-172.76601320569875,-177.1920506514307,-177.6176311750587,-166.80788587490565,-162.46696453389927
B000003628,2916768252,경기,경기도교육청,창용초등학교,1985-04-28,경기도 수원시 장안구 연무동 5-2,경기도 수원시 장안구 광교산로140번길 8,37.29959882,127.0313858,장안구,995.0,898.0,798.0,689.0,625.0,576.0,542.0,493.0,469.0,441.0,427.0,351.0,332.0,306.0,265.0,26973,26098,25147,23728,21649,20408,18932,17875,17253,16982,16645,15993,15719,15639,14995,14182,13115,11909,10519,8936,7875,7020,0.9839022269523441,264.41173025798037,208.7582820841552,145.8547595934026,73.35401642412717,-9.21337669599012,-64.5538720216025,-109.14965289191224
B000004070,2968603014,경기,경기도교육청,의왕초등학교,2002-03-01,경기도 의왕시 오전동 27-5,경기도 의왕시 모락로 56,37.36372368,126.968187,의왕시,1780.0,1667.0,1577.0,1470.0,1333.0,1251.0,1220.0,1194.0,1102.0,1074.0,1027.0,954.0,886.0,977.0,955.0,9964,9615,9381,9194,8853,8702,8579,8212,8117,8128,8311,8498,8654,8793,8560,8075,7360,6735,6250,5901,5614,5505,0.8400010222439175,933.2345508128756,627.086175713996,359.4739597184721,151.8068801059453,2.372218694044477,-120.51531089109994,-167.18688136071933
B000004624,3021889388,경기,경기도교육청,동인초등학교,2000-11-01,경기도 구리시 인창동 495-48,경기도 구리시 동구릉로103번길 37,37.610931,127.1338757,구리시,2114.0,1966.0,1793.0,1693.0,1566.0,1511.0,1511.0,1465.0,1417.0,1355.0,1273.0,1187.0,1133.0,1036.0,990.0,14134,13554,13126,12657,12239,12293,12146,11822,11763,11846,11759,11211,10656,10272,9654,9100,8535,8076,7660,7081,6624,6133,0.9771025884772191,705.7181235292935,554.3133359732499,431.31369440117237,319.836895067873,164.6804844573437,42.21678903590691,-89.35799094642448
B000004038,3023373186,경기,경기도교육청,군포옥천초등학교,1997-08-11,경기도 군포시 당동 884,경기도 군포시 용호2로54번길 12,37.34387477,126.9452915,군포시,608.0,568.0,516.0,481.0,455.0,456.0,430.0,384.0,363.0,367.0,337.0,288.0,277.0,268.0,260.0,26699,25772,24455,23029,21801,21251,21195,20585,20510,20892,21059,20613,20404,20379,19775,18414,16839,15665,14092,12430,11073,10205,0.9059198189909476,240.0261137214918,165.88692194747273,110.62380376163253,36.578756993040884,-41.65574251706687,-105.53312869950742,-146.39206105496675
B000003731,3041682481,경기,경기도교육청,성남은행초등학교,1981-06-01,경기도 성남시 중원구 은행동 652,경기도 성남시 중원구 순환로447번길 11,37.46100227,127.1709005,중원구,1589.0,1417.0,1284.0,1162.0,1030.0,936.0,825.0,749.0,732.0,762.0,700.0,617.0,571.0,554.0,448.0,22763,21284,19984,18666,17268,16641,16046,15210,14714,14410,14210,13612,13169,12998,12554,11974,11096,10282,9392,8364,7459,6899,0.9962609425163498,438.13438149240005,344.6739363079464,258.02609760618634,163.2882887062276,53.86079707796068,-42.473716466379415,-102.084023189949
B000003714,3066558897,경기,경기도교육청,성남수정초등학교,1969-11-03,경기도 성남시 수정구 수진동 4347,경기도 성남시 수정구 제일로123번길 9,37.43621121,127.1327837,수정구,1385.0,1236.0,1078.0,956.0,816.0,710.0,647.0,638.0,582.0,564.0,531.0,491.0,463.0,422.0,394.0,23235,21895,21008,19845,18809,18497,18102,17253,16453,15974,15443,14282,13516,12933,12345,11691,10949,10417,9775,9165,8556,7908,0.9579577732337312,232.10607962811605,166.63733123109523,119.69747388983512,63.05200694793848,9.229990071681641,-44.503793990024064,-101.67865781922819
B000003870,3223552346,경기,경기도교육청,달안초등학교,1991-03-11,경기도 안양시 동안구 비산동 1109-1,경기도 안양시 동안구 동안로 178,37.39460528,126.9500874,동안구,421.0,398.0,362.0,371.0,354.0,359.0,349.0,349.0,353.0,308.0,270.0,233.0,191.0,164.0,128.0,26963,25643,24972,23902,22708,22555,22598,22158,21710,21416,21071,20432,20015,19916,19252,18251,17226,16252,14930,13644,12878,12230,0.8740094098606601,163.27401978636414,127.28610918641192,93.08881657728676,46.67318944251923,1.5215279483354038,-25.37285207075081,-48.12423360125712
B000004281,3273686587,경기,경기도교육청,하안북초등학교,1988-02-06,경기도 광명시 하안동 684-1,경기도 광명시 가림로 18,37.46470851,126.8691342,광명시,958.0,799.0,721.0,645.0,586.0,573.0,564.0,552.0,521.0,500.0,467.0,435.0,381.0,352.0,317.0,31638,29849,28303,26435,24441,23146,22254,20973,20808,21741,22569,22751,22792,23077,22065,19977,17796,15980,14260,12559,11185,10263,0.8493897782730838,373.03728654106783,277.23852776459523,197.472115138243,121.92242917055262,47.20730368738896,-13.144596614707893,-53.642742232272155
B000004647,3434534907,경기,경기도교육청,의정부서초등학교,1989-05-04,경기도 의정부시 가능동 834,경기도 의정부시 둔야로 57,37.74123889,127.0387878,의정부시,1557.0,1425.0,1303.0,1168.0,1063.0,955.0,889.0,863.0,786.0,762.0,718.0,631.0,563.0,556.0,511.0,29528,28858,28036,26704,25067,24787,24678,24135,24041,23813,23698,22509,21525,20805,19853,18910,17786,16959,16093,15203,14505,13942,0.9796690745708406,279.9301152875378,152.71409556587332,59.11298496995096,-38.90220460207888,-139.63375046709803,-218.63444598820274,-282.355637361243
B000004818,3539288580,경기,경기도교육청,대광초등학교,1933-08-12,경기도 연천군 신서면 도신리 245-1,경기도 연천군 신서면 연신로 1127-1,38.1830174,127.105315,연천군,183.0,142.0,123.0,105.0,80.0,65.0,60.0,58.0,55.0,55.0,54.0,51.0,47.0,45.0,41.0,3638,3432,3259,3034,2731,2572,2421,2298,2211,2140,2172,2234,2298,2341,2377,2380,2296,2134,1964,1805,1584,1399,0.9642383673450969,58.76563552843348,51.90291163191125,38.667658402904124,24.77881242184725,11.788656474858783,-6.2668433005151485,-21.381175691665277
B000004382,3590996205,경기,경기도교육청,대월초등학교,1932-02-11,경기도 이천시 대월면 초지리 426-1,경기도 이천시 대월면 대평로178번길 48,37.22373608,127.4928014,이천시,576.0,433.0,390.0,332.0,309.0,267.0,219.0,185.0,176.0,167.0,145.0,133.0,132.0,131.0,126.0,18304,17857,17073,16014,14951,14543,14145,13671,13598,13723,13806,13272,13035,13051,12616,12012,11165,10511,9785,8965,8276,7711,0.974649118412163,58.03516830724368,-3.1201341739861164,-50.34040315004779,-102.75923384824478,-161.96507568367383,-211.71242327466234,-252.5066923441958
B000004778,3678052663,경기,경기도교육청,청성초등학교,1935-09-01,경기도 포천시 군내면 직두리 740,경기도 포천시 군내면 솔밭길 12-1,37.874679,127.223374,포천시,140.0,140.0,126.0,118.0,95.0,93.0,89.0,77.0,74.0,63.0,69.0,50.0,62.0,67.0,64.0,11791,11318,10538,9846,9317,9028,8747,8360,8281,8107,7905,7457,7087,6886,6604,6290,5761,5322,4914,4365,3934,3565,0.956919439250885,44.157702769970825,34.63515175647531,26.73269448818698,19.388269509914437,9.50569766415066,1.7472487287696339,-4.895135626579787
B000003810,3745172798,경기,경기도교육청,고리울초등학교,2005-05-06,경기도 부천시 오정구 고강동 325-4,경기도 부천시 오정구 고리울로 93,37.527248,126.827147,부천시,1322.0,1237.0,1124.0,999.0,906.0,833.0,740.0,690.0,658.0,616.0,569.0,499.0,443.0,404.0,349.0,64862,60829,58127,55489,53179,53027,52961,51977,51342,51434,51308,49240,47871,46508,44405,42196,39302,36828,33831,30834,28204,25484,0.9720026978743695,170.10269493116857,9.873599315747015,-127.10179202929544,-293.03358178721487,-458.9653715451341,-604.577853047746,-755.1732711797249
B000004042,3813928008,경기,경기도교육청,신흥초등학교,1994-07-01,경기도 군포시 산본동 1145-12,경기도 군포시 고산로 470,37.35650213,126.9266136,군포시,877.0,841.0,818.0,786.0,755.0,745.0,697.0,662.0,604.0,588.0,554.0,472.0,435.0,401.0,371.0,26699,25772,24455,23029,21801,21251,21195,20585,20510,20892,21059,20613,20404,20379,19775,18414,16839,15665,14092,12430,11073,10205,0.8131724594290693,417.84347452465784,317.1348244000634,242.06691630719092,141.4861501827546,35.21454605127758,-51.5547480560715,-107.0564041247369
B000004545,3871628761,경기,경기도교육청,용정초등학교,1995-12-08,경기도 고양시 덕양구 화정동 918,경기도 고양시 덕양구 은빛로17번길 53,37.64051723,126.8296499,덕양구,794.0,679.0,608.0,545.0,497.0,454.0,390.0,354.0,300.0,253.0,223.0,195.0,178.0,157.0,137.0,35573,33817,31841,29445,27080,26038,25136,24036,23412,23185,22925,22001,21703,21736,21429,20873,19898,19364,18677,17809,17287,16913,0.9800860270237378,163.93156620681702,121.67722139255432,98.53484177120424,68.76178034823147,31.144579016149464,8.522252869436443,-7.686080423419185
