Ticker,Name,거래소업종,회계년,자기자본비율,차입금의존도,매출액증가율,영업이익률,총자본회전율,부채상환능력,당좌비율,ROA당기순이익,ESG등급_A,ESG등급_A+,ESG등급_B,ESG등급_B+,ESG등급_C,환경_A,환경_A+,환경_B,환경_B+,환경_C,사회_A,사회_A+,사회_B,사회_B+,사회_C,지배구조_A,지배구조_A+,지배구조_B,지배구조_B+,지배구조_C,log_당좌비율
A006360,GS건설,코스피 건설,2020,37.23,22.46,-6.263848601623135,7.68,207.0,8.695129129309324,111.08175755415664,2.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.719228583152739
A006400,삼성SDI,코스피 전기·전자,2020,73.39,9.66,10.309128652520185,2.54,82.0,17.890879792477925,92.61234607526832,1.44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.5391622772987255
A006980,우성,코스피 음식료·담배,2020,56.73,15.98,14.287370755980987,1.41,216.0,12.67091535734777,99.10086017242472,1.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.60617827941537
A007070,GS리테일,코스피 유통,2020,41.32,40.9,-0.6015775370162846,3.03,381.0,22.308608098163614,52.97707540389629,3.27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.9885594268686138
A007110,일신석재,코스피 유통,2020,55.52,15.94,-11.87514352530834,2.79,113.0,25.584153124173405,143.25939254141682,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.971613016207218
A007160,사조산업,코스피 농업·임업 및 어업,2020,53.87,36.69,-0.4208755146950182,1.69,132.0,3.803494563521209,83.92903063645439,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.441815974050276
A007210,벽산,코스피 비금속,2020,61.16,21.28,2.629818514246973,0.66,121.0,10.321086287421036,83.98831390233227,-0.25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.4425137635366205
A007310,오뚜기,코스피 음식료·담배,2020,68.36,11.83,9.322804801742324,6.73,187.0,7.448645992299398,88.2790615375667,7.64,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.49176698712577
A007570,일양약품,코스피 제약,2020,52.16,29.15,7.25478061340834,3.08,119.0,19.956736283520048,40.13680186800354,0.17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.716903143429703
A007590,동방아그로,코스피 화학,2020,72.2,1.74,3.94101726768199,7.2,93.0,12.201833997891862,199.02244877335423,3.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.298429604115936
A007610,선도전기,코스피 전기·전자,2020,46.21,32.16,-10.993748677568735,-2.23,105.0,-4.414235096651172,108.88160631746338,-3.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.699403479954069
A007660,이수페타시스,코스피 전기·전자,2020,37.76,47.16,5.087075609481295,6.62,339.0,-3.882494982140223,63.58749411467222,-1.36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.1680208024915215
A007690,국도화학,코스피 화학,2020,62.03,19.67,-1.923203221178427,2.78,177.0,19.111535880693108,109.87869259639128,2.7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.70843674421399
A007810,코리아써키트,코스피 전기·전자,2020,73.41,8.63,21.088881511400203,6.01,163.0,42.30573014896179,166.28472160852067,0.77,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5.119697280502291
A007980,TP,코스피 섬유·의류,2020,34.89,48.34,-20.3554044221396,-0.71,279.0,5.532000500395,29.945755332349304,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.4322358437591403
A008040,사조동아원,코스피 음식료·담배,2020,47.17,42.38,-4.9945391844646085,4.09,195.0,12.965323452951672,50.67223643169928,2.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.9449206243447863
A008250,이건산업,코스피 종이·목재,2020,42.98,37.52,-12.176958044900466,3.4,156.0,0.82386665140171,32.54588619857708,1.94,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.512914238867628
A008260,NI스틸,코스피 금속,2020,42.26,42.69,29.91907965240428,9.67,166.0,20.584017211849226,24.39981151276908,4.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.234741753239834
A008350,남선알미늄,코스피 금속,2020,62.85,11.82,-17.336970690566545,-0.53,153.0,-8.696419511090625,152.75023790158875,-0.86,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5.035329454012837
A008420,문배철강,코스피 금속,2020,63.45,25.22,-6.074620373560736,1.83,133.0,4.062503980235787,118.53841219052758,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.783637760645417
A008490,서흥,코스피 화학,2020,57.39,37.8,21.02214116732941,10.43,148.0,10.190147640363325,63.27085625416042,7.42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.163106282060285
A008600,윌비스,코스피 유통,2020,52.04,35.87,-17.333281000535592,0.35,122.0,-9.500544098592975,94.39928025876716,-0.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.558071033968414
A008730,율촌화학,코스피 화학,2020,57.34,23.89,3.0287162806147183,4.91,145.0,20.80384307466927,105.48389923353614,3.05,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.66799379281473
A008870,금비,코스피 비금속,2020,52.65,28.33,-13.269791076133952,-3.13,95.0,10.608089551820289,62.05458130081099,-1.15,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.144000721163938
A008970,동양철관,코스피 금속,2020,62.69,18.53,14.441390302381985,4.7,172.0,38.12929919920352,54.26968256226724,4.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.012224522428411
A009070,KCTC,코스피 운송·창고,2020,48.99,35.69,7.925761206930515,3.85,203.0,7.991300980571927,70.48768863519872,3.05,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.269525247953795
A009150,삼성전기,코스피 전기·전자,2020,79.06,6.46,9.944002188285438,8.04,124.0,60.90598218634483,192.9828831505744,6.34,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.267769923988122
A009160,SIMPAC,코스피 금속,2020,66.13,18.52,-30.584836505263947,2.53,64.0,0.1950937952892146,77.57459646509226,4.16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.364048447005057
A009190,대양금속,코스피 금속,2020,65.17,17.19,-7.323470450834635,0.76,197.0,21.52560738765564,163.82062332975747,-0.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5.104857751209881
A009200,무림페이퍼,코스피 종이·목재,2020,36.07,53.34,-18.321827357260823,2.05,131.0,12.267350154017286,72.8554995603679,0.37,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.30211047553939
A009240,한샘,코스피 유통,2020,55.59,14.73,7.372889525311699,5.75,295.0,41.32538290622541,107.07402424010864,4.81,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.682816401968951
A009270,신원,코스피 섬유·의류,2020,44.55,33.62,2.8645389689853973,0.48,352.0,2.2055242441889327,67.87857396720086,-3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.232345156757672
A009290,광동제약,코스피 제약,2020,67.53,15.85,2.0597520883743003,5.87,173.0,6.509291072563767,114.8659191126646,4.53,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.752433652855346
A009450,경동나비엔,코스피 전기·전자,2020,52.56,10.23,13.869844303073652,6.09,278.0,21.41538564083152,80.56118851514064,3.79,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4.4013535178798815
A009460,한창제지,코스피 종이·목재,2020,52.3,24.65,-5.473537660970895,10.06,190.0,24.029812531520665,95.81996479601754,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.572853220909102
A009470,삼화전기,코스피 전기·전자,2020,41.75,11.75,2.9154742435034686,1.21,340.0,13.705274352495348,61.905684692578,2.19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.141636536293226
A009580,무림P&P,코스피 종이·목재,2020,50.46,34.95,-18.063086442852537,-1.98,82.0,9.956812455712209,80.77143809569527,-1.43,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.403928015101236
A010040,한국내화,코스피 비금속,2020,71.09,15.38,-8.421162685654748,2.54,143.0,4.659446932329208,177.83388505252583,0.72,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.186457358500546
A010100,한국무브넥스,코스피 운송장비·부품,2020,43.02,12.77,-7.875906267582577,0.51,300.0,13.663582425880358,79.9135614884373,0.73,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.393381442752822
A010120,LS ELECTRIC,코스피 전기·전자,2020,57.85,24.85,2.459755813439335,6.1,140.0,28.272431488711945,242.3219273027863,4.54,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.494385370277564
A010130,고려아연,코스피 금속,2020,88.64,0.28,8.303152469734275,13.81,87.0,46.94391220878661,270.5197815236655,7.76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.604034996843819
A010620,HD현대미포,코스피 운송장비·부품,2020,65.38,4.58,-7.291484610966414,0.24,120.0,19.08686858496539,153.4140549568749,-0.89,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.039637662961179
A010640,진양폴리,코스피 화학,2020,60.75,18.99,11.145293712518312,6.5,132.0,13.838434706095263,86.56125669493744,3.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.472338624937888
A010660,화천기계,코스피 기계·장비,2020,82.03,0.05,-14.310718267935773,-3.49,112.0,5.402670517452061,190.3295775180113,-2.99,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.2539974777619864
A010690,화신,코스피 운송장비·부품,2020,49.89,35.34,4.109937059366708,0.33,213.0,-0.4318071505365138,108.60154710722108,-3.55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.696851490356084
A010820,퍼스텍,코스피 금속,2020,24.75,2.08,4.561333394641998,3.04,367.0,8.120297723372847,58.27603148898648,3.93,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0822050335543665
A010950,S-Oil,코스피 화학,2020,36.22,38.75,-31.394942522704373,-6.58,275.0,16.308870189792074,42.57509946294359,-4.98,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.7744858739724663
A010960,삼호개발,코스피 건설,2020,68.8,2.68,-1.411655874882256,3.17,175.0,-7.491072604850165,196.92272504600936,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.287876676971026
A011150,CJ씨푸드,코스피 음식료·담배,2020,48.67,27.65,-0.0799605412253212,2.66,229.0,4.964639095767449,42.461308196599,1.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.7718710755395186
A011170,롯데케미칼,코스피 화학,2020,76.43,14.27,-0.0921625026091055,2.25,80.0,23.556381425550825,174.15076100844175,0.78,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.165647094529528
A011210,현대위아,코스피 운송장비·부품,2020,52.36,28.62,-13.566344137820153,1.05,184.0,4.524784042252713,182.6905502987101,0.25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.2132525499546185
A011230,삼화전자,코스피 전기·전자,2020,25.86,38.9,1.388581285812451,-1.81,266.0,-5.999462293687544,44.81465157881064,-2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.8246039434294166
A011280,태림포장,코스피 종이·목재,2020,56.44,26.51,-2.3234901305792643,0.64,176.0,13.10785312820025,47.77137176383569,0.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.8871434965323797
A011330,유니켐,코스피 섬유·의류,2020,45.95,48.49,21.272268250387995,11.07,142.0,-2.5575223846320188,79.45321461494697,6.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.387675830563613
A011390,부산산업,코스피 비금속,2020,83.13,0.0,-2.673334958311302,-0.15,62.0,0.5432543396290946,189.916405453629,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.251835664460084
A011420,갤럭시아에스엠,코스피 오락·문화,2020,72.56,9.45,-31.99522527926194,7.04,92.0,36.62032499871379,221.6397280062414,3.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.405554895541725
A011500,한농화성,코스피 화학,2020,76.35,9.4,1.7392242432224148,6.6,166.0,54.566246550876826,184.47096173277936,7.76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.2228983292696425
A012030,DB,코스피 IT 서비스,2020,68.99,16.96,16.534516868197755,7.03,79.0,10.956401931514431,56.599804127760265,1.29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.053519167136346
A012160,영흥,코스피 금속,2020,46.71,35.73,0.5291181030498526,-6.86,121.0,-2.136913093098874,67.96564149712331,-4.42,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.233608431262273
A012200,계양전기,코스피 기계·장비,2020,66.45,8.04,-0.652747930673192,1.08,200.0,22.15656471527432,126.20166710211625,3.45,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.84577375696885
A012280,영화금속,코스피 운송장비·부품,2020,37.29,46.06,-22.881051395079343,-3.38,248.0,5.622879842132838,68.88366541893696,-4.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.246831936937423
A012330,현대모비스,코스피 운송장비·부품,2020,77.11,3.95,1.4574398884831474,5.99,97.0,21.219110226844577,232.15186389950145,3.82,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5.4516900176444265
A012450,한화에어로스페이스,코스피 운송장비·부품,2020,43.0,32.6,-10.999659294488984,-0.69,53.0,0.2331579747797319,78.78482310239353,0.63,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.379333299681184
A012610,경인양행,코스피 화학,2020,49.62,42.47,-12.58517917389258,-2.54,109.0,19.15730670968785,58.30965323513959,-2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.082772079182719
A012690,모나리자,코스피 종이·목재,2020,77.99,6.98,-0.698028296901354,7.97,172.0,33.14257042504758,182.18937447481852,9.4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.210520450966387
A012800,대창,코스피 금속,2020,40.11,50.56,2.767466342213454,3.19,242.0,-5.453805113503863,50.76005974504261,0.23,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.9466188044625086
A013360,일성건설,코스피 건설,2020,30.39,33.13,-9.273119441966216,3.01,374.0,14.845378724783728,79.63547358826199,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.389938671649708
A013580,계룡건설,코스피 건설,2020,33.5,28.43,-4.734884550530971,9.67,339.0,19.296239447161444,87.5277273074195,6.62,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.483315805853471
A013870,지엠비코리아,코스피 운송장비·부품,2020,51.0,25.06,-9.023020958777106,-3.08,189.0,5.400963902713932,78.90180798732786,-3.17,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.380798480642974
A014160,대영포장,코스피 종이·목재,2020,74.0,8.16,-3.4732122164445323,1.8,171.0,31.47698515917105,116.18389943942866,1.58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.763744490909172
A014280,금강공업,코스피 금속,2020,48.28,40.36,-21.785016337547447,-8.06,99.0,8.06205146629267,56.94958271490096,-3.26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.059573368981594
A014530,극동유화,코스피 화학,2020,62.99,20.79,-22.09425543269896,2.41,374.0,25.688627308349087,120.90803704456404,2.58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.803266965770479
A014580,태경비케이,코스피 비금속,2020,64.54,19.02,-18.20637549817729,2.6,94.0,21.37261431613371,76.73852168443797,1.35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.353350909092483
A014710,사조씨푸드,코스피 음식료·담배,2020,67.65,22.04,-38.52869639350097,5.03,103.0,31.50771478220642,90.60661195607476,2.38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.517503452001603
A014790,HL D&I,코스피 건설,2020,30.26,35.88,20.323741381015694,5.57,409.0,-5.556135073804456,89.23333620489255,7.59,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4.502398939775853
A014820,동원시스템즈,코스피 화학,2020,48.87,40.0,12.028194291839522,8.84,147.0,13.479465481881302,38.67782330922068,5.13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.6807924247935895
A014830,유니드,코스피 화학,2020,69.89,19.99,3.221270379049468,6.49,92.0,32.60708396027904,97.18954429893267,5.03,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.58689973615742
A014910,성문전자,코스피 전기·전자,2020,84.05,6.81,4.879718631930352,-5.78,68.0,12.212171471106974,255.8442213920448,-5.58,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5.548469758673216
A015590,KIB플러그에너지,코스피 기계·장비,2020,54.31,24.82,-15.071352394985816,7.67,122.0,19.95631653780869,140.33303282303623,0.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.951119040309486
A015760,한국전력,코스피 전기·가스,2020,47.15,28.34,-1.60142384985843,4.8,111.0,12.117241429501032,47.73164147429908,1.75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.8863285413752813
A016090,대현,코스피 섬유·의류,2020,80.48,0.83,-15.483148652746236,2.82,126.0,26.0992512927638,131.73259429540713,3.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.8883365351067605
A016380,KG스틸,코스피 금속,2020,42.95,40.95,24.295358231874143,4.07,226.0,6.5127187800089095,66.79846494073266,1.99,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.216539553697895
A016740,두올,코스피 운송장비·부품,2020,57.34,22.56,15.73852684096051,6.63,157.0,13.075229507092276,157.48790911213547,2.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.065678307203431
A016880,웅진,코스피 일반서비스,2020,58.26,27.97,1.0080678931344345,17.66,74.0,23.86697958177145,55.562053885969554,8.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.03533833433016
A017040,광명전기,코스피 전기·전자,2020,63.82,6.23,-9.977761309852829,4.2,130.0,14.082990380018549,178.63335545193658,3.78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.190917859403287
A017370,우신시스템,코스피 기계·장비,2020,51.67,27.69,6.863052450507778,4.68,114.0,10.885916521511744,129.95631616843346,0.12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.874863803226444
A017390,서울가스,코스피 전기·가스,2020,61.18,4.05,-5.956214708856389,0.54,130.0,8.227661965105813,220.91350992651107,9.61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5.402287711034833
A017550,수산중공업,코스피 기계·장비,2020,61.75,31.4,-21.556950678806608,6.02,57.99999999999999,16.914667804108554,45.26387250568772,0.54,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.834361365052529
A017670,SK텔레콤,코스피 통신,2020,54.24,26.99,2.8480716189043243,8.71,68.0,29.97834946971608,99.3209760294886,2.39,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.608374805998851
A017800,현대엘리베이,코스피 기계·장비,2020,53.77,16.42,-4.278444988453078,9.41,142.0,15.062417431398773,143.97121423287894,1.7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.976535200180499
A017940,E1,코스피 유통,2020,44.84,36.97,-14.6265196941195,1.97,260.0,9.890073950437142,73.06472298546207,2.61,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.30493934587259
A018250,애경산업,코스피 화학,2020,76.83,3.22,-16.385273801927646,3.87,175.0,17.721451291932393,192.6104762899884,2.67,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5.2658482864465395
A018470,조일알미늄,코스피 금속,2020,40.7,50.81,6.782770894850554,-1.21,295.0,1.0949428295134631,64.39639151343445,-3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.180467081305363
A018670,SK가스,코스피 유통,2020,41.17,45.29,-8.59754756551605,5.17,226.0,11.518939369999952,120.73351930456748,4.79,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.801834387745136
A018880,한온시스템,코스피 기계·장비,2020,27.06,54.97,0.4208774640557688,2.11,196.0,5.324345922603387,115.7383419816546,-0.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.759935037016354
A019170,신풍제약,코스피 제약,2020,77.06,0.57,4.015253760416804,3.39,63.0,16.528103762829215,343.2999637822945,0.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.841513265152183
A019180,티에이치엔,코스피 전기·전자,2020,35.53,31.3,-12.163017114904662,-3.0,332.0,3.053885742619958,54.37685085112558,-4.74,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.014161651754824
A019440,세아특수강,코스피 금속,2020,71.8,15.39,-19.67527460577848,0.02,151.0,34.08406231340481,214.04076607036347,-0.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5.370827619783626
A019680,대교,코스피 일반서비스,2020,71.64,9.05,-16.225931058484942,-2.29,98.0,18.18703604532956,121.46509442883615,-3.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.8078260459426145
A020000,한섬,코스피 섬유·의류,2020,78.42,3.04,20.13140931905646,8.77,110.0,49.01373462277532,160.16597254827377,6.27,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.0824347193800214
A021050,서원,코스피 금속,2020,42.92,50.59,-6.473749890813885,4.0,249.00000000000003,-7.971460933445133,40.75418756953986,-4.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.7317997473338718
A022100,포스코DX,코스피 일반서비스,2020,54.34,0.16,-0.1266602503610103,2.56,256.0,20.0798598129559,163.89242386459986,1.51,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.105293284693245
A023000,삼원강재,코스피 운송장비·부품,2020,82.47,0.0,-8.668738670984045,4.06,116.0,26.015834414541427,250.0861316815923,3.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.525796034377808
A023150,MH에탄올,코스피 음식료·담배,2020,59.08,34.48,9.118644146439149,16.07,88.0,19.14394911335965,70.26426941373994,1.16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.266395071570448
A023350,한국종합기술,코스피 일반서비스,2020,41.4,12.8,31.646030344713623,1.59,228.0,17.463013454222743,86.15711539421677,2.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.467712414005767
A023530,롯데쇼핑,코스피 유통,2020,38.51,46.1,-10.182653862618608,1.54,86.0,5.744742098115662,61.30651677450904,-3.98,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.1320660234450175
A023590,다우기술,코스피 IT 서비스,2020,57.05,32.77,11.2303291616924,17.99,45.0,14.721578825032545,135.51286538975853,4.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.916418862123202
A023800,인지컨트롤스,코스피 운송장비·부품,2020,49.15,27.39,-12.07346663607558,-0.26,174.0,10.228412284554611,54.32666955507731,-0.8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.013255062708673
A023960,에쓰씨엔지니어링,코스피 건설,2020,28.68,26.28,23.380531217627865,-2.76,83.0,4.177192116698907,44.78747051601268,-4.58,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.8240104841737983
A024090,디씨엠,코스피 금속,2020,82.92,2.63,13.797025993649292,8.9,91.0,18.57707700822653,274.55902088682467,9.18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.618801837542694
A024890,대원화성,코스피 화학,2020,60.32,23.09,-20.06416166560676,-5.74,132.0,-18.32027304439272,67.09703284219073,-1.7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4.220933641606986
A025540,한국단자,코스피 전기·전자,2020,77.51,0.02,1.9488441240091523,8.83,114.0,55.81005732690595,194.3629073005077,5.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5.274858892011018
A025750,한솔홈데코,코스피 종이·목재,2020,55.99,28.31,-3.3547313032330828,1.93,158.0,12.878095000766082,74.31714034161237,0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.321707736281318
A025820,이구산업,코스피 금속,2020,37.64,44.0,-3.503446673429078,2.89,199.0,-4.27998067911959,30.920179792595,0.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.463238405165839
A025860,남해화학,코스피 화학,2020,76.84,7.36,-14.938999250414351,2.61,228.0,38.45235014749635,211.63671292113744,4.28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.359585136423413
A025890,한국주강,코스피 기계·장비,2020,64.6,27.91,-6.576963507747746,-0.38,109.0,-2.8380241612003627,64.27287101586765,-2.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.178576498440387
A027970,한국제지,코스피 종이·목재,2020,46.31,27.56,6.6775734179156165,11.11,302.0,30.538721463497925,58.90746485988628,7.04,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.092801119391552
A028100,동아지질,코스피 건설,2020,57.24,24.92,-17.394347777149743,1.05,163.0,16.91331447380342,175.3397639488175,0.72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.172412611044043
A028260,삼성물산,코스피 유통,2020,62.57,4.65,-4.477709238883476,1.46,76.0,5.7773975905142905,87.30401593462251,0.79,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.480785587149006
