조사년도,학교명,시도명,지역명,학제유형명,고등교육학교_입학생수,6학년재적학생수,5학년재적학생수,4학년재적학생수,3학년재적학생수,2학년재적학생수,1학년재적학생수
2013,한일장신대학교,전북,전북 완주군,대학,210,0,0,333,284,301,290
2013,서강대학교,서울,서울 마포구,대학,1824,0,0,3645,3006,3119,2037
2013,부산대학교,부산,부산 금정구,대학,4840,0,114,8595,6633,8680,5685
2013,울산대학교,울산,울산 남구,대학,3066,0,93,6131,4203,6160,4003
2013,한서대학교,충남,충남 서산시,대학,1998,0,0,2348,2502,3684,2110
2013,광주가톨릭대학교,전남,전남 나주시,대학,24,0,0,16,52,34,27
2013,동양대학교,경북,경북 영주시,대학,1233,0,0,1252,1178,2217,1999
2013,가톨릭관동대학교,강원,강원 강릉시,대학,2443,0,34,3043,3475,5382,3392
2013,한북대학교,경기,경기 동두천시,대학,536,0,0,335,436,797,677
2013,제주대학교,제주,제주 제주시,대학,2487,0,20,4367,3622,5002,3316
2013,서울여자대학교,서울,서울 노원구,대학,1854,0,0,3448,2246,1928,1975
2013,목포가톨릭대학교,전남,전남 목포시,대학,138,0,0,146,142,168,149
2013,강서대학교,서울,서울 강서구,대학,346,0,0,410,457,493,518
2013,한중대학교,강원,강원 동해시,대학,454,0,0,497,568,819,624
2013,대진대학교,경기,경기 포천시,대학,2089,0,0,2640,2745,3723,2300
2013,장로회신학대학교,서울,서울 광진구,대학,164,0,0,255,251,238,191
2013,백석대학교,충남,충남 천안시,대학,3316,0,0,4250,4519,5794,4040
2013,수원가톨릭대학교,경기,경기 오산시,대학,36,0,0,48,44,103,40
2013,한국해양대학교,부산,부산 영도구,대학,1580,0,14,2404,1937,2195,2663
2013,대전가톨릭대학교,세종,세종,대학,12,0,0,28,46,27,14
2013,국민대학교,서울,서울 성북구,대학,3402,0,79,5826,4761,5369,5822
2013,대전신학대학교,대전,대전 대덕구,대학,55,0,0,37,75,69,65
2013,나사렛대학교,충남,충남 천안시,대학,1477,0,0,1930,1689,2113,2311
2013,경동대학교,강원,강원 고성군,대학,1007,0,0,810,906,1685,1580
2013,경동대학교,강원,강원 속초시,대학,366,0,0,0,0,0,362
2013,경동대학교,강원,강원 원주시,대학,507,0,0,0,0,0,509
2013,고려대학교,서울,서울 성북구,대학,4314,0,72,6629,6828,7572,6489
2013,고려대학교,세종,세종,대학,1583,0,28,2390,2457,2819,2976
2013,목포대학교,전남,전남 무안군,대학,1891,0,48,2652,2543,3961,2444
2013,성공회대학교,서울,서울 구로구,대학,565,0,0,865,816,976,683
2013,대구예술대학교,경북,경북 칠곡군,대학,462,0,0,293,480,640,641
2013,위덕대학교,경북,경북 경주시,대학,819,0,0,918,846,1425,1031
2013,인천대학교,인천,인천 연수구,대학,2897,0,0,6019,4715,5836,3471
2013,동아대학교,부산,부산 사하구,대학,4868,0,57,8795,6425,7202,8710
2013,예원예술대학교,전북,전북 임실군,대학,290,0,0,292,345,386,386
2013,예원예술대학교,전북,전북 전주시,대학,0,0,0,0,0,0,0
2013,영산선학대학교,전남,전남 영광군,대학,5,0,0,12,21,6,19
2013,서울대학교,서울,서울 관악구,대학,3419,0,60,7148,4901,5207,4054
2013,초당대학교,전남,전남 무안군,대학,890,0,0,127,111,751,1005
2013,동신대학교,전남,전남 나주시,대학,1858,0,7,1805,1787,2629,3525
2013,상명대학교,서울,서울 종로구,대학,1612,0,0,2504,2246,2458,1967
2013,상명대학교,충남,충남 천안시,대학,1561,0,0,2282,2202,2409,1851
2013,총신대학교,서울,서울 동작구,대학,440,0,0,582,592,617,555
2013,서울과학기술대학교,서울,서울 노원구,대학,2390,0,0,135,111,2199,2562
2013,대신대학교,경북,경북 경산시,대학,98,0,0,146,151,151,158
2013,계명대학교,대구,대구 달서구,대학,5328,0,52,8532,7775,8651,9628
2013,충북대학교,충북,충북 청주시,대학,3331,0,86,5423,4664,6279,4086
2013,강남대학교,경기,경기 용인시,대학,1807,0,0,2514,2343,2545,2876
2013,공주교육대학교,충남,충남 공주시,교육대학,381,0,0,475,468,392,404
2013,울산과학기술대학교,울산,울산 울주군,대학,789,0,0,462,832,1140,871
2013,포항공과대학교,경북,경북 포항시,대학,322,0,0,544,403,369,328
2013,강릉원주대학교,강원,강원 강릉시,대학,1616,0,0,1957,2003,3131,1956
2013,강릉원주대학교,강원,강원 원주시,대학,570,0,0,634,653,1083,673
2013,서울기독대학교,서울,서울 은평구,대학,165,0,0,279,221,250,162
2013,청운대학교,충남,충남 홍성군,산업대학,1551,0,0,1697,2022,2634,2783
2013,서울장신대학교,경기,경기 광주시,대학,131,0,0,153,153,205,157
2013,극동대학교,충북,충북 음성군,대학,1156,0,0,1299,1277,1674,2069
2013,창원대학교,경남,경남 창원시,대학,2084,0,34,3656,2812,4026,2329
2013,숭실대학교,서울,서울 동작구,대학,2940,0,64,6301,4944,5761,3292
2013,영남대학교,경북,경북 경산시,대학,5247,0,137,10385,7124,8177,9071
2013,인하대학교,인천,인천 남구,대학,3883,0,79,8487,6495,7760,4632
2013,건국대학교,서울,서울 광진구,대학,3400,0,0,7375,5478,5834,5509
2013,건국대학교,충북,충북 충주시,대학,1907,0,0,3375,2817,3412,2864
2013,중앙승가대학교,경기,경기 김포시,대학,58,0,0,70,75,53,57
2013,경성대학교,부산,부산 남구,대학,3328,0,50,4546,3965,4849,5893
2013,경남대학교,경남,경남 마산시,대학,3391,0,27,4787,4015,6450,4548
2013,성균관대학교,서울,서울 종로구,대학,4142,0,171,8914,6557,6602,4741
2013,호남신학대학교,광주,광주 남구,대학,170,0,0,176,187,217,230
2013,우석대학교,전북,전북 완주군,대학,2013,0,45,2296,2544,3374,2761
2013,경주대학교,경북,경북 경주시,대학,583,0,4,1279,1170,1962,1067
2013,예수대학교,전북,전북 전주시,대학,145,0,0,159,159,170,148
2013,선문대학교,충남,충남 아산시,대학,2507,0,22,3207,3191,5136,2824
2013,가야대학교,경남,경남 김해시,대학,698,0,0,767,703,860,1110
2013,가야대학교,경북,경북 고령군,대학,0,0,0,0,9,0,8
2013,성결대학교,경기,경기 안양시,대학,1400,0,0,1957,1588,2116,2050
2013,경북대학교,경북,경북 상주시,대학,0,0,0,0,0,0,0
2013,경북대학교,대구,대구 북구,대학,5276,0,59,7360,6754,8690,11021
2013,한국산업기술대학교,경기,경기 시흥시,산업대학,0,0,0,2466,2045,1472,1041
2013,한국교원대학교,충북,충북 청원군,대학,576,0,0,699,748,728,620
2013,한밭대학교,대전,대전 유성구,산업대학,0,0,22,2671,2998,1986,1079
2013,경기대학교,경기,경기 수원시,대학,2883,0,69,4260,4046,4757,4635
2013,경기대학교,서울,서울 서대문구,대학,609,0,0,987,908,940,981
2013,경북외국어대학교,대구,대구 북구,대학,116,0,0,76,98,146,173
2013,가천대학교,경기,경기 성남시,대학,4358,0,94,6590,6215,7649,5286
2013,조선대학교,광주,광주 동구,대학,5056,0,117,7364,6774,9377,6974
2013,한세대학교,경기,경기 군포시,대학,635,0,0,1180,898,1034,701
2013,협성대학교,경기,경기 화성시,대학,1183,0,0,1593,1524,1895,1407
2013,금오공과대학교,경북,경북 구미시,대학,1489,0,43,3065,2051,3575,1892
2013,루터대학교,경기,경기 용인시,대학,106,0,0,143,141,156,165
2013,한신대학교,경기,경기 오산시,대학,1346,0,0,2120,1750,2372,1631
2013,서원대학교,충북,충북 청주시,대학,1862,0,6,1880,1956,3303,2291
2013,용인대학교,경기,경기 용인시,대학,1587,0,0,1939,2045,2387,2819
2013,칼빈대학교,경기,경기 용인시,대학,116,0,0,133,158,176,142
2013,부산장신대학교,경남,경남 김해시,대학,75,0,0,83,77,94,101
2013,아주대학교,경기,경기 수원시,대학,2129,0,72,3962,3337,3691,3700
2013,제주국제대학교,제주,제주 서귀포시,대학,0,0,0,147,141,41,11
2013,전주대학교,전북,전북 전주시,대학,3013,0,28,4025,3274,4641,5198
2013,서경대학교,서울,서울 성북구,대학,1678,0,0,2694,2039,2536,1908
2013,부산교육대학교,부산,부산 연제구,교육대학,387,0,0,501,440,430,401
2013,서울신학대학교,경기,경기 부천시,대학,586,0,0,758,682,821,723
2013,인천가톨릭대학교,인천,인천 강화군,대학,21,0,0,28,47,37,21
2013,인천가톨릭대학교,인천,인천 연수구,대학,185,0,0,166,235,265,197
2013,한국성서대학교,서울,서울 노원구,대학,265,0,0,355,363,362,317
2013,광주대학교,광주,광주 남구,대학,2008,0,14,1903,2151,3100,2494
2013,단국대학교,경기,경기 용인시,대학,2621,0,59,4866,4145,3988,4182
2013,단국대학교,충남,충남 천안시,대학,2774,0,25,4263,4097,4439,4685
2013,동서대학교,부산,부산 사상구,대학,2793,0,32,4038,3234,5253,3553
2013,신라대학교,부산,부산 사상구,대학,2624,0,0,3208,2726,3325,4584
2013,안동대학교,경북,경북 안동시,대학,1692,0,0,2123,2149,2951,3214
2013,한라대학교,강원,강원 원주시,대학,1061,0,0,1089,1277,2439,1293
2013,가톨릭대학교,경기,경기 부천시,대학,1693,0,19,3440,2540,2671,1912
2013,가톨릭대학교,서울,서울 서초구,대학,92,0,0,172,134,102,93
2013,가톨릭대학교,서울,서울 종로구,대학,60,0,0,67,137,68,65
2013,강원대학교,강원,강원 삼척시,대학,1835,0,23,1809,2111,3067,4101
2013,강원대학교,강원,강원 춘천시,대학,3515,0,87,6034,5324,7093,4104
2013,한림대학교,강원,강원 춘천시,대학,1981,0,0,3296,2864,3683,2442
2013,서울시립대학교,서울,서울 동대문구,대학,1952,0,80,4282,2892,3308,2725
2013,감리교신학대학교,서울,서울 서대문구,대학,216,0,0,292,391,311,242
2013,대구한의대학교,경북,경북 경산시,대학,1789,0,0,2000,1815,2691,3216
2013,영산대학교,경남,경남 양산시,대학,915,0,0,770,909,1468,1262
2013,영산대학교,부산,부산 해운대구,대학,892,0,0,1023,996,1590,1251
2013,건양대학교,대전,대전 서구,대학,585,0,0,507,540,674,769
2013,건양대학교,충남,충남 논산시,대학,1374,0,0,1609,1694,2474,2309
2013,덕성여자대학교,서울,서울 도봉구,대학,1294,0,95,2843,1982,1337,1307
2013,김천대학교,경북,경북 김천시,대학,1067,0,0,554,732,1693,1258
2013,호남대학교,광주,광주 광산구,대학,1998,0,0,2188,2118,3399,2591
2013,세명대학교,충북,충북 제천시,대학,2246,0,0,2534,2792,4555,2933
2013,경일대학교,경북,경북 경산시,대학,1865,0,15,1663,1711,3193,3363
2013,영동대학교,충북,충북 영동군,대학,1152,0,0,777,915,1739,2117
2013,부산외국어대학교,부산,부산 남구,대학,2198,0,0,3789,2936,4099,3029
2013,경희대학교,서울,서울 동대문구,대학,5426,0,105,9704,7784,9298,7872
2013,동덕여자대학교,서울,서울 성북구,대학,1821,0,43,3507,2194,1892,1792
2013,한남대학교,대전,대전 대덕구,대학,3203,0,32,4626,4100,5999,3794
2013,진주교육대학교,경남,경남 진주시,교육대학,343,0,0,422,410,363,349
2013,청주대학교,충북,충북 청주시,대학,3159,0,25,4749,4044,5471,4920
2013,동명정보대학교,부산,부산 남구,산업대학,0,0,0,249,132,86,82
2013,평택대학교,경기,경기 평택시,대학,1033,0,0,1318,1236,1555,1168
2013,대불대학교,전남,전남 영암군,대학,1153,0,0,1235,1282,1870,1645
2013,한국기술교육대학교,충남,충남 천안시,대학,947,0,26,1747,1238,2167,1127
2013,세종대학교,서울,서울 광진구,대학,2507,0,59,4195,3564,4079,4224
2013,광주교육대학교,광주,광주 북구,교육대학,355,0,0,457,413,366,361
2013,청주교육대학교,충북,충북 청주시,교육대학,313,0,0,402,366,329,320
2013,대전대학교,대전,대전 동구,대학,2552,0,38,2803,2828,3854,4950
2013,충주대학교,충북,충북 충주시,대학,2281,0,0,1311,1886,3782,3322
2013,한동대학교,경북,경북 포항시,대학,845,0,0,1556,1197,1469,1320
2013,우송대학교,대전,대전 동구,대학,2322,0,0,2219,2685,4313,2837
2013,배재대학교,대전,대전 서구,대학,2467,0,35,2797,3086,4195,2988
2013,목원대학교,대전,대전 서구,대학,2280,0,58,3013,3000,4378,2906
2013,서울교육대학교,서울,서울 서초구,교육대학,387,0,0,464,449,399,414
2013,호서대학교,충남,충남 아산시,대학,3386,0,38,3741,3710,5497,5621
2013,광주과학기술원,광주,광주 북구,대학,108,0,0,73,99,106,115
2013,군산대학교,전북,전북 군산시,대학,2082,0,0,2562,2572,4283,2526
2013,숙명여자대학교,서울,서울 용산구,대학,2421,0,76,4419,3553,2579,2600
2013,남서울대학교,충남,충남 천안시,산업대학,0,0,13,3769,3863,2665,568
2013,충주대학교,충북,충북 충주시,산업대학,0,0,33,1094,1072,492,129
2013,명지대학교,경기,경기 용인시,대학,1727,0,143,2564,2470,3558,2128
2013,명지대학교,서울,서울 서대문구,대학,1534,0,0,3485,2828,2775,1822
2013,춘천교육대학교,강원,강원 춘천시,교육대학,348,0,0,449,411,362,358
2013,목포해양대학교,전남,전남 목포시,대학,667,0,0,743,605,878,871
2013,남서울대학교,충남,충남 천안시,대학,2650,0,0,0,0,2292,2884
2013,서울한영대학교,서울,서울 구로구,대학,204,0,0,208,254,264,246
2013,중원대학교,충북,충북 괴산군,대학,1072,0,0,158,446,1270,1158
2013,한국공학대학교,경기,경기 시흥시,대학,1619,0,0,0,0,758,2383
2013,한국항공대학교,경기,경기 고양시,대학,980,0,0,1641,1372,1646,1806
2013,원광대학교,전북,전북 익산시,대학,3874,0,105,5967,5800,8011,5184
2013,경상국립대학교,경남,경남 진주시,대학,3490,0,88,5436,4588,7080,4325
2013,영남신학대학교,경북,경북 경산시,대학,135,0,0,195,159,184,159
2013,이화여자대학교,서울,서울 서대문구,대학,3316,0,172,7582,3993,3334,3364
2013,한려대학교,전남,전남 광양시,대학,176,0,0,0,195,299,211
2013,고신대학교,부산,부산 영도구,대학,1014,0,0,1298,1203,1729,1432
2013,창신대학교,경남,경남 마산시,대학,528,0,0,0,0,0,524
2013,경남과학기술대학교,경남,경남 진주시,산업대학,0,0,22,1720,815,1021,115
2013,순천향대학교,충남,충남 아산시,대학,2717,0,0,3686,3703,4904,2906
2013,한국체육대학교,서울,서울 송파구,대학,621,0,0,873,788,889,647
2013,남부대학교,광주,광주 광산구,대학,870,0,0,925,864,1151,1239
2013,초당대학교,전남,전남 무안군,산업대학,0,0,0,900,1156,859,595
2013,한양대학교,경기,경기 안산시,대학,2103,0,100,3867,3281,3700,2372
2013,한양대학교,서울,서울 성동구,대학,3445,0,105,6923,5173,5715,3971
2013,부경대학교,부산,부산 남구,대학,3770,0,77,7521,5156,7729,4615
2013,수원대학교,경기,경기 화성시,대학,2821,0,0,4016,3694,4828,3288
2013,한경대학교,경기,경기 안성시,산업대학,0,0,15,2100,1873,1339,482
2013,충남대학교,대전,대전 유성구,대학,4035,0,106,7251,5680,7671,4710
2013,한국외국어대학교,경기,경기 용인시,대학,1868,0,0,3397,2890,3123,2165
2013,한국외국어대학교,서울,서울 동대문구,대학,1978,0,0,3877,3088,3144,2251
2013,대구가톨릭대학교,경북,경북 경산시,대학,3310,0,100,4992,3998,6042,4149
2013,부산가톨릭대학교,부산,부산 금정구,대학,1029,0,0,1185,1256,1672,1257
2013,인제대학교,경남,경남 김해시,대학,2402,0,72,3232,2767,4388,2925
2013,인제대학교,부산,부산 부산진구,대학,86,0,0,258,279,203,192
2013,한국국제대학교,경남,경남 진주시,대학,1047,0,0,1069,1073,1809,1647
2013,한성대학교,서울,서울 성북구,대학,1736,0,0,2927,2504,3286,1892
2013,동국대학교,경북,경북 경주시,대학,2053,0,0,2837,2564,3096,3767
2013,동국대학교,서울,서울 중구,대학,3028,0,23,5861,4380,4884,4693
2013,한밭대학교,대전,대전 유성구,대학,2060,0,0,71,39,1391,2675
2013,경남과학기술대학교,경남,경남 진주시,대학,1429,0,0,0,741,1393,2187
2013,서울과학기술대학교,서울,서울 노원구,산업대학,0,0,52,4099,3427,2657,978
2013,상지대학교,강원,강원 원주시,대학,2125,0,0,2736,2677,4048,2803
2013,차의과학대학교,경기,경기 포천시,대학,520,0,22,216,339,355,522
2013,중부대학교,충남,충남 금산군,대학,2309,0,0,2335,2411,4133,3759
2013,금강대학교,충남,충남 논산시,대학,151,0,0,124,120,202,170
2013,한국과학기술원,대전,대전 유성구,대학,697,0,0,1532,1207,1019,1004
2013,성신여자대학교,서울,서울 성북구,대학,2414,0,0,4123,3097,2614,2412
2013,침례신학대학교,대전,대전 유성구,대학,418,0,0,462,485,612,488
2013,순천대학교,전남,전남 순천시,대학,1922,0,57,2674,2356,3763,2320
2013,대구외국어대학교,경북,경북 경산시,대학,70,0,0,108,151,199,124
2013,가톨릭꽃동네대학교,충북,충북 청원군,대학,129,0,0,145,174,191,140
2014,광주여자대학교,광주,광주 광산구,대학,4327,0,0,1160,1219,1187,1163
