학교_식별자,소재지지번주소,개방ID,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,2037_해당지역예측학생수,2038_해당지역예측학생수,2039_해당지역예측학생수,2024년_예측_학생수,2025년_예측_학생수,2026년_예측_학생수,2027년_예측_학생수,2028년_예측_학생수,2029년_예측_학생수,2030년_예측_학생수,2031년_예측_학생수,2032년_예측_학생수,2033년_예측_학생수,2034년_예측_학생수,2035년_예측_학생수,2036년_예측_학생수,2037년_예측_학생수,2038년_예측_학생수,2039년_예측_학생수
청양고등학교 (충남),충청남도 청양군 청양읍 송방리 133,1289399087,36.45358604,126.7979573,청양군,415,442,505,561,584,598,586,573,525,496,446,435,426,420,403,1220.0,1138.0,1077.0,997.0,884.0,791.0,724.0,687.0,659.0,659.0,629.0,608.0,584.0,593.0,595.0,573.0,546.0,478.0,426.0,366.0,335.0,306.0,286.0,258.0,230.0,398.07315754557123,388.3579983903193,381.557386981643,373.78525965744143,376.69980740401706,377.34748468103385,370.2230346338491,361.4793913941224,339.4583639755514,322.61875477311474,303.188436462611,293.1494386688506,283.75811815210716,277.2813453819392,268.2138635037041,259.14638162546896
청원고등학교 (서울),서울특별시 노원구 상계동 641,8216869592,37.66525155,127.0625329,서울특별시 노원구,2024,2020,2021,2002,2005,1909,1766,1753,1625,1509,1296,1211,1135,1098,1084,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0,1033.1857802859543,970.0007154683999,884.3478119276224,824.0056164995372,834.826861272355,777.0524188412096,745.1389173078148,668.6565601846794,623.5374718098801,511.5651000504697,363.82759726225504,219.6666075769208,105.76842106980553,48.360800495365766,15.530244320206975,0.7656645878031441
청원여자고등학교 (서울),서울특별시 노원구 상계동 641,5195656716,37.66525155,127.0625329,서울특별시 노원구,1621,1594,1587,1566,1558,1448,1340,1286,1243,1179,1064,974,959,882,871,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0,858.5135754025619,817.3346464704622,761.5129924463967,722.186816485117,729.2392310192066,691.5865093541518,670.7878631010738,620.9428315635248,591.5378489298629,518.5632883694946,422.2799001117112,328.3273946236693,254.09774334113246,216.68408657553823,195.28777807380857,185.66541587051677
청주고등학교 (충북),충청북도 청주시 흥덕구 복대동 869,3673002064,36.63602351,127.4552331,흥덕구,1422,1444,1451,1770,1614,1467,1451,1442,1413,1367,1338,1259,1245,1193,1234,15866.0,16223.0,16204.0,15536.0,14338.0,13216.0,12550.0,12112.0,12364.0,12843.0,13256.0,13554.0,14155.0,14919.0,14796.0,12449.0,9951.0,7777.0,7360.0,6675.0,6103.0,5709.0,5495.0,5281.0,5230.0,1248.7927815874107,1271.432247414863,1287.767745760095,1320.7128279932645,1362.5930989186243,1355.8505945680754,1227.1948408222381,1090.2617036867027,971.0893097184666,948.2305754568499,910.6808561062328,879.3254700207538,857.7275292555813,845.9966680277972,834.2658068000133,831.4701342644198
청주농업고등학교 (충북),충청북도 청주시 청원구 내덕동 322,3506192266,36.65852796,127.4854368,청원구,927,915,914,914,936,935,936,940,917,895,832,800,723,695,691,5153.0,4896.0,4638.0,4284.0,4190.0,3976.0,3846.0,3698.0,4267.0,4750.0,5235.0,5230.0,5406.0,5664.0,5705.0,5871.0,6153.0,6697.0,6790.0,6578.0,5871.0,5230.0,4515.0,3982.0,3672.0,899.575421854078,984.6837112788677,983.8063062332512,1014.6909638389482,1059.9650641927537,1067.1597855668083,1096.2896330812723,1145.7752776540365,1241.2369466170999,1257.5566804655646,1220.3547065314297,1096.2896330812723,983.8063062332512,858.3373847101077,764.8060068474007,710.4068940191846
청주대성고등학교 (충북),충청북도 청주시 청원구 내덕동 261,8704458713,36.65378546,127.490659,청원구,1148,1186,1184,1164,1139,1127,1094,1064,983,874,791,767,766,746,753,5153.0,4896.0,4638.0,4284.0,4190.0,3976.0,3846.0,3698.0,4267.0,4750.0,5235.0,5230.0,5406.0,5664.0,5705.0,5871.0,6153.0,6697.0,6790.0,6578.0,5871.0,5230.0,4515.0,3982.0,3672.0,986.1989945181253,1118.584215736331,1117.2194196412981,1165.2602421864613,1235.6837206901666,1246.8750486694375,1292.1862790245348,1369.1607787843986,1517.6505939239944,1543.035801291609,1485.1684468622077,1292.1862790245348,1117.2194196412981,922.0535780515722,776.5663143210493,691.9489564290003
청주신흥고등학교 (충북),충청북도 청주시 청원구 율량동 516,1146086513,36.66965116,127.4965194,청원구,1137,1155,1158,1146,1139,1083,1028,1018,1006,927,835,777,776,758,775,5153.0,4896.0,4638.0,4284.0,4190.0,3976.0,3846.0,3698.0,4267.0,4750.0,5235.0,5230.0,5406.0,5664.0,5705.0,5871.0,6153.0,6697.0,6790.0,6578.0,5871.0,5230.0,4515.0,3982.0,3672.0,970.7937223202748,1077.583464016224,1076.4825388441009,1115.235104902837,1172.0428437843934,1181.0704301958035,1217.6211459102935,1279.7133256180412,1399.493984345044,1419.9711925465353,1373.2919652485123,1217.6211459102935,1076.4825388441009,919.050239230485,801.6916158821531,733.4342552105155
청주여자고등학교 (충북),충청북도 청주시 청원구 율량동 534,5401825249,36.66774008,127.489702,청원구,1380,1398,1372,1548,1322,1279,1199,1167,1144,1046,928,863,854,841,846,5153.0,4896.0,4638.0,4284.0,4190.0,3976.0,3846.0,3698.0,4267.0,4750.0,5235.0,5230.0,5406.0,5664.0,5705.0,5871.0,6153.0,6697.0,6790.0,6578.0,5871.0,5230.0,4515.0,3982.0,3672.0,1109.0094716733515,1248.4482785787113,1247.0107651054605,1297.6112393639005,1371.7869345836589,1383.574545064318,1431.299992376256,1512.37575226762,1668.7772181573437,1695.5149687598146,1634.5643974939662,1431.299992376256,1247.0107651054605,1041.4463384305482,888.207402181977,799.0815668404067
청평고등학교 (경기),경기도 가평군 청평면 청평리 70-5,1621281147,37.73148416,127.4150054,가평군,307,313,310,304,306,272,291,272,289,285,254,228,210,214,220,2049.0,1920.0,1865.0,1677.0,1527.0,1404.0,1348.0,1285.0,1235.0,1271.0,1284.0,1284.0,1231.0,1236.0,1178.0,1145.0,1085.0,1089.0,1085.0,1026.0,924.0,827.0,768.0,706.0,622.0,218.1673766487301,219.52349539902568,219.52349539902568,213.9947035708976,214.51628770562667,208.4659117427695,205.02345645355769,198.7644468368089,199.18171414459215,198.7644468368089,192.60975404700594,181.969437698533,171.85070548478916,165.6960126949862,159.22836942434577,150.4657559608975
초계고등학교 (경남),경상남도 합천군 초계면 아막리 87,5541836023,35.55830281,128.2709516,합천군,196,214,204,212,208,213,190,164,141,121,119,95,78,59,52,1707.0,1574.0,1431.0,1239.0,1166.0,1076.0,1011.0,889.0,903.0,944.0,981.0,896.0,847.0,786.0,762.0,685.0,609.0,550.0,466.0,422.0,385.0,369.0,330.0,290.0,241.0,69.24512283500806,75.10287247338499,61.64588006089744,53.888319728992855,44.23094870356063,40.43132731650532,28.24087536636955,16.208740974027748,6.86800506418345,-6.430669790510109,-13.396642333444845,-19.254391971821768,-21.78747289652531,-27.961857650490174,-34.29455996224902,-42.0521202941536
춘천고등학교 (강원),강원특별자치도 춘천시 소양로3가 149 번지,8154496431,37.88197381,127.7229922,춘천시,1300,1317,1292,1277,1256,1182,1172,1136,1089,1032,949,913,922,918,948,9626.0,9583.0,9189.0,8636.0,7781.0,7202.0,6817.0,6493.0,6559.0,6614.0,6648.0,6609.0,6793.0,6985.0,6845.0,6483.0,6235.0,6092.0,5792.0,5440.0,5122.0,4972.0,4754.0,4588.0,4326.0,906.9427443393452,909.4639029341802,906.5719857224576,920.2159028239175,934.4530337123974,924.0717924395475,897.2288685768926,878.8392411792728,868.2355447362904,845.9900277230405,819.8886210941606,796.3083730601159,785.1856145534908,769.020538857196,756.7113527765309,737.2836012516261
춘천기계공업고등학교 (강원),강원특별자치도 춘천시 후평동 공단 4길 51,2006910383,37.89192587,127.7464284,춘천시,1369,1376,1390,1349,1321,1288,1239,1217,1163,1149,1064,978,887,817,751,9626.0,9583.0,9189.0,8636.0,7781.0,7202.0,6817.0,6493.0,6559.0,6614.0,6648.0,6609.0,6793.0,6985.0,6845.0,6483.0,6235.0,6092.0,5792.0,5440.0,5122.0,4972.0,4754.0,4588.0,4326.0,845.3679094209623,849.9251440259126,844.6977278614108,869.3604092529065,895.0953811396845,876.3302974722423,827.8091525607127,794.5681472069577,775.4009546037845,735.1900610306938,688.0092792382673,645.3857320507911,625.2802852642458,596.0603692677998,573.8103414906896,538.6928277701903
춘천여자고등학교 (강원),강원특별자치도 춘천시 동면 만천리 산133-15,3104523956,37.88848989,127.7635403,춘천시,1424,1444,1456,1431,1400,1357,1316,1283,1223,1148,1064,996,966,924,940,9626.0,9583.0,9189.0,8636.0,7781.0,7202.0,6817.0,6493.0,6559.0,6614.0,6648.0,6609.0,6793.0,6985.0,6845.0,6483.0,6235.0,6092.0,5792.0,5440.0,5122.0,4972.0,4754.0,4588.0,4326.0,935.4126925579022,939.3773945059024,934.8296481537847,956.2856822253149,978.6745873434334,962.3493440281386,920.1369291700194,891.217926725783,874.5428567680175,839.5601925209573,798.5138664710734,761.4322423691896,743.9409102456594,718.520174226129,699.1631000094224,668.6115732336565
춘천한샘고등학교 (강원),강원특별자치도 춘천시 신북읍 율문리 316 번지,1012180447,37.92643653,127.7514341,춘천시,880,879,889,910,882,891,880,845,843,758,636,532,508,438,385,9626.0,9583.0,9189.0,8636.0,7781.0,7202.0,6817.0,6493.0,6559.0,6614.0,6648.0,6609.0,6793.0,6985.0,6845.0,6483.0,6235.0,6092.0,5792.0,5440.0,5122.0,4972.0,4754.0,4588.0,4326.0,447.6459187285624,452.5868854655413,446.9193059731243,473.65865537324567,501.56058518206805,481.2154280298017,428.6086645360847,392.56867186635577,371.7875470608267,328.1907817345417,277.03724375170077,230.82467250583875,209.02628984269631,177.34597370559595,153.22243022505165,115.14792184009616
충남고등학교 (대전),대전광역시 서구 둔산동 1513,1133160412,36.34997951,127.3942722,대전광역시 서구,1583,1514,1475,1417,1362,1269,1276,1289,1266,1173,1103,1024,969,921,877,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,880.3368776377929,839.8953038945176,798.4277282803771,797.7437270331334,830.8322873685404,822.6242724016179,795.2642225118755,763.0306637355229,725.8380959166545,648.1184541986054,527.9907351514559,419.747537775163,339.20639091223416,285.7687934713314,264.564754806781,242.5057145831763
충남기계공업고등학교 (대전),대전광역시 중구 문화동 391,4131903886,36.31199421,127.4035731,대전광역시 중구,1596,1586,1574,1582,1578,1509,1407,1308,1251,1176,1035,927,817,775,743,9771.0,9491.0,9220.0,8742.0,8172.0,7432.0,7108.0,6881.0,7142.0,7313.0,7253.0,7030.0,6899.0,6958.0,6759.0,6557.0,6152.0,5760.0,5068.0,4380.0,3801.0,3292.0,2950.0,2737.0,2611.0,851.4997112266647,838.4156832313809,789.7867125155758,761.2199180592061,774.085878921235,730.6905194035437,686.640958486088,598.3237695179218,512.8414532820673,361.93899706979346,211.9088093905384,85.64793923604918,-25.348231590608975,-99.927191163727,-146.37549054698468,-173.85194933708078
충남드론항공고등학교 (충남),충청남도 홍성군 광천읍 광천리 124-11,2817759871,36.50507898,126.6277951,홍성군,384,392,409,395,400,398,395,388,343,233,118,103,145,180,176,3035.0,3023.0,2831.0,2552.0,2297.0,2118.0,2065.0,2009.0,2056.0,2050.0,1997.0,1888.0,1802.0,1784.0,1753.0,1724.0,1742.0,1853.0,2002.0,2016.0,1899.0,1761.0,1642.0,1475.0,1303.0,132.5854717635711,119.27955265475424,91.91454920454589,70.32381253740903,65.80482114196178,58.02211373869153,50.74151649047093,55.26050788591817,83.12762149117623,120.53482804237848,124.04959912772631,94.67615505731919,60.0305543588903,30.155000133433475,-11.77119781321602,-54.95267114748975
충남디자인예술고등학교 (충남),충청남도 서천군 한산면 성외리 144,5976132333,36.08934788,126.8017061,서천군,206,212,212,213,208,216,212,203,186,175,159,155,156,166,159,2278.0,2142.0,1985.0,1765.0,1553.0,1343.0,1256.0,1169.0,1147.0,1103.0,1065.0,1041.0,1041.0,1015.0,965.0,887.0,831.0,762.0,691.0,645.0,588.0,544.0,499.0,463.0,392.0,150.77368256626627,149.04721248298523,147.95681032512354,147.95681032512354,146.77554132077336,144.50387015856148,140.96006314551093,138.41579144383363,135.28088523998122,132.05511218964037,129.96517472040543,127.37546959548388,125.37639897273743,123.33189492674674,121.69629168995418,118.4705186396133
충남여자고등학교 (대전),대전광역시 중구 목동 126,8715001940,36.32974636,127.4112877,대전광역시 중구,1755,1720,1721,1755,1737,1683,1616,1624,1497,1294,1164,1111,1060,995,982,9771.0,9491.0,9220.0,8742.0,8172.0,7432.0,7108.0,6881.0,7142.0,7313.0,7253.0,7030.0,6899.0,6958.0,6759.0,6557.0,6152.0,5760.0,5068.0,4380.0,3801.0,3292.0,2950.0,2737.0,2611.0,1057.308474160211,1043.8433029549192,993.7977499752512,964.3987928436975,977.6395445289011,932.9800600313499,887.6473169735341,796.7574113378141,708.784959463241,553.4866515622086,399.08602174152907,269.14711961046294,154.9175838855706,78.16610801540719,30.364750236621262,2.0878907055083573
충남외국어고등학교 (충남),충청남도 아산시 탕정면 명암리 851,4493852436,36.80404361,127.061467,아산시,355,529,525,520,513,510,521,503,501,469,427,403,412,410,401,8439.0,8597.0,8252.0,7789.0,7289.0,7077.0,6940.0,6951.0,7521.0,8538.0,9642.0,10549.0,11236.0,11742.0,11577.0,11293.0,11046.0,10822.0,10232.0,9165.0,8086.0,7024.0,6141.0,5630.0,5591.0,511.84482506380476,589.1957931161353,652.7440974852148,700.8782596699532,736.3307866939379,724.770180055682,704.8719237813507,687.5660459652947,671.8716466503292,630.5337198832322,555.7751302891772,480.17576930324907,405.7675011224746,343.90073953714136,308.09789109987605,305.3653840762883
충남인터넷고등학교 (충남),충청남도 논산시 연산면 한전리 100-1,8796705782,36.2066365,127.1893086,논산시,263,271,279,278,278,283,253,261,218,182,135,150,144,140,122,4701.0,4612.0,4274.0,3926.0,3491.0,3240.0,3077.0,3029.0,3042.0,3028.0,2963.0,2817.0,2818.0,2819.0,2694.0,2548.0,2434.0,2342.0,2187.0,2001.0,1895.0,1724.0,1549.0,1344.0,1238.0,127.25760599961782,122.39127041489084,111.46073202458106,111.53559872588454,111.61046542718802,102.25212776425155,91.32158937394175,82.78678542534368,75.89904890542243,64.29471020338119,50.369503760931735,42.433633422761574,29.631427499864486,16.529754771753417,1.1820810045375936,-6.75378933363254
충남해양과학고등학교 (충남),충청남도 보령시 신흑동 824,7008887946,36.31849307,126.5141199,보령시,326,342,340,342,316,302,301,298,287,268,259,246,240,232,229,4087.0,4007.0,3801.0,3420.0,3152.0,2871.0,2647.0,2567.0,2495.0,2559.0,2476.0,2441.0,2413.0,2374.0,2204.0,2073.0,1966.0,1952.0,1802.0,1621.0,1455.0,1323.0,1236.0,1134.0,1017.0,232.60977804813058,228.9328339327638,227.38231532989832,226.1419004476059,224.41417971869862,216.88308936192334,211.07971973405532,206.3395628624379,205.7193554212917,199.07427569472526,191.05587949133508,183.70199126060157,177.8543211012231,174.00017485981456,169.48152064574938,164.29835845902755
충렬고등학교 (부산),부산광역시 동래구 명장동 151-5,6755500197,35.2028575,129.1095733,부산광역시 동래구,1120,1100,1086,1097,1051,1014,937,898,815,714,634,569,564,559,596,9063.0,8756.0,8263.0,7412.0,6520.0,6002.0,5603.0,5391.0,5491.0,5849.0,5939.0,5899.0,5930.0,6173.0,5937.0,5699.0,5421.0,5383.0,5028.0,4492.0,4046.0,3858.0,3777.0,3757.0,3548.0,588.1851167320681,597.2429316861273,593.21723615099,596.3371501907214,620.7932505666816,597.0416469093705,573.0887584753025,545.1101745060971,541.2857637477165,505.55771587337136,451.6133957025292,406.72689048574637,387.80612147060026,379.6540880119469,377.64124024437814,356.6069810732848
충렬여자고등학교 (경남),경상남도 통영시 용남면 장평리 202,3236382424,34.88688775,128.4650492,통영시,596,603,596,585,572,604,613,615,587,534,508,471,446,455,476,4629.0,4598.0,4393.0,4048.0,3684.0,3471.0,3395.0,3366.0,3602.0,3966.0,4241.0,4465.0,4600.0,4718.0,4328.0,4017.0,3699.0,3565.0,3137.0,2545.0,2022.0,1645.0,1428.0,1284.0,1159.0,530.0959686806289,565.7505405006211,594.7928099103606,612.2959633492658,627.5950159847534,577.0303504945825,536.7082710908819,495.47862076812703,478.10512031765796,422.61364126690614,345.85907211259513,278.05055916039134,229.17138251989263,201.0366840292077,182.3666536943753,166.16003013983325
충무고등학교 (경남),경상남도 통영시 북신동 338,2666905462,34.853725,128.4242294,통영시,888,872,832,818,771,711,620,642,547,506,434,487,472,459,453,4629.0,4598.0,4393.0,4048.0,3684.0,3471.0,3395.0,3366.0,3602.0,3966.0,4241.0,4465.0,4600.0,4718.0,4328.0,4017.0,3699.0,3565.0,3137.0,2545.0,2022.0,1645.0,1428.0,1284.0,1159.0,520.6938148515175,556.5544285473945,585.7645284305817,603.3688296994667,618.7562930307885,567.8994226984538,527.3443286642074,485.8764190086113,468.4025199713476,412.5903648374008,335.39224371754904,267.19187657957195,218.03023525831503,189.7329509964775,170.95502964300007,154.65475069032868
충북공업고등학교 (충북),충청북도 청주시 흥덕구 가경동 666,1570924818,36.61276064,127.4313961,흥덕구,1190,1200,1205,1190,1176,1192,1183,1171,1120,1066,969,903,822,760,752,15866.0,16223.0,16204.0,15536.0,14338.0,13216.0,12550.0,12112.0,12364.0,12843.0,13256.0,13554.0,14155.0,14919.0,14796.0,12449.0,9951.0,7777.0,7360.0,6675.0,6103.0,5709.0,5495.0,5281.0,5230.0,833.3865654754475,873.5051223408166,902.452652476119,960.8334095610751,1035.0478827938641,1023.0997411608366,795.1136565046113,552.4595280549943,341.2785531753036,300.7714388584541,234.23097529240613,178.66725973068446,140.39435075984818,119.6065271056375,98.81870345142693,93.8645959450497
충북대학교사범대학부설고등학교 (충북),충청북도 청주시 흥덕구 가경동 176-9,8351312637,36.6239268,127.4385184,흥덕구,694,719,740,735,731,724,698,681,635,586,542,530,528,522,519,15866.0,16223.0,16204.0,15536.0,14338.0,13216.0,12550.0,12112.0,12364.0,12843.0,13256.0,13554.0,14155.0,14919.0,14796.0,12449.0,9951.0,7777.0,7360.0,6675.0,6103.0,5709.0,5495.0,5281.0,5230.0,530.2091876477156,545.3195799042622,556.2224779489375,578.2112085692391,606.1636048985409,601.6634154371482,515.7939466087823,424.3998549456986,344.85992088823497,329.60318100692757,304.5411502666504,283.6134399258642,269.19819888693104,261.3686009622313,253.53900303753156,251.6730708218321
충북비즈니스고등학교 (충북),충청북도 증평군 증평읍 초중리 11-8,3946645855,36.7779141,127.5784193,증평군,572,581,582,578,580,554,506,492,450,393,350,328,330,313,265,1503.0,1427.0,1302.0,1173.0,1003.0,986.0,973.0,961.0,1001.0,1018.0,1093.0,1130.0,1149.0,1161.0,1114.0,1116.0,1125.0,1168.0,1159.0,1093.0,959.0,791.0,648.0,547.0,561.0,331.4237533018269,359.97042555655423,374.05345053555305,381.28527417341735,385.8527417341737,367.9634937878779,368.7247383813373,372.15033905190455,388.5170978112816,385.0914971407143,359.97042555655423,308.96703779477474,245.0224919441855,190.5935035118387,152.1506515421392,157.47936369635497
충북산업과학고등학교 (충북),충청북도 옥천군 옥천읍 문정리 247,5441048264,36.30947631,127.5763371,옥천군,522,543,524,509,522,511,506,458,412,345,289,268,242,251,262,2003.0,1945.0,1800.0,1609.0,1426.0,1299.0,1199.0,1157.0,1190.0,1217.0,1223.0,1147.0,1159.0,1078.0,996.0,908.0,858.0,860.0,762.0,655.0,559.0,527.0,508.0,446.0,385.0,250.93589462584202,252.67326348199327,230.6665913040777,234.14132901638015,210.6868494583386,186.94280842427185,161.46139853405384,146.98332473279365,147.56244768484405,119.18542303437403,88.20234509967713,60.40444340125751,51.13847616845098,45.63680812397209,27.683996610409423,10.020746572871943
충북상업정보고등학교 (충북),충청북도 청주시 청원구 사천동 236-1,1194043874,36.66459021,127.4792673,청원구,1120,1082,1010,1008,1015,1009,981,948,878,838,664,545,487,472,469,5153.0,4896.0,4638.0,4284.0,4190.0,3976.0,3846.0,3698.0,4267.0,4750.0,5235.0,5230.0,5406.0,5664.0,5705.0,5871.0,6153.0,6697.0,6790.0,6578.0,5871.0,5230.0,4515.0,3982.0,3672.0,864.9171785564913,1056.5514458892333,1054.5758348858028,1124.1173422065506,1226.0588699835555,1242.258880211684,1307.8491655255714,1419.2736261190419,1634.220103292262,1670.9664679560658,1587.20056141062,1307.8491655255714,1054.5758348858028,772.0634613952657,561.4633284295926,438.97544621691213
