학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수,2031_예측학생수,2032_예측학생수,2033_예측학생수,2034_예측학생수,2035_예측학생수,2036_예측학생수
상하중학교,1971-01-16,본교,전북특별자치도 고창군 상하면 장산리 78-6,전북특별자치도 고창군 상하면 상하1길 34,전북특별자치도교육청,35.44537281,고창군,126.4882935,전북,6821507751,중학교,67,59,60,59,55,57,57,48,45,39,40,31,31,28,31,2085.0,2018.0,1881.0,1691.0,1431.0,1252.0,1108.0,1072.0,1074.0,1084.0,1071.0,1024.0,1036.0,1027.0,962.0,947.0,907.0,879.0,776.0,732.0,711.0,679.0,604.0,523.0,458.0,0.920379321358209,33.864504749984754,33.62783728336359,31.9185722466552,31.524126468953263,30.472271061748096,29.73597227670448,27.02744460315118,25.8704036552255,25.318179566442787,24.476695240678655,22.50446635216897,20.37445915257851,18.665194115870115
인제중학교,1954-09-01,본교,강원특별자치도 인제군 인제읍 상동리 26-2 번지,강원특별자치도 인제군 인제읍 인제로 231,강원특별자치도교육청,38.07084007,인제군,128.1754146,강원,8700509965,중학교,310,318,309,317,303,303,253,244,230,234,224,213,233,244,264,1488.0,1522.0,1468.0,1279.0,1115.0,1061.0,1077.0,1109.0,1179.0,1193.0,1167.0,1115.0,1078.0,1095.0,1047.0,1034.0,1039.0,1036.0,1024.0,907.0,827.0,739.0,707.0,663.0,653.0,0.8840224178985935,227.4795095645547,230.5541856934773,221.87274721181348,219.52152428969617,220.4258407982028,219.88325089309882,217.71289127268287,196.55188497362724,182.0828208375208,166.16685028780373,160.37922463336116,152.42123935850265,150.61260634148934
대치중학교,1986-01-29,본교,서울특별시 강남구 도곡동 460,서울특별시 강남구 남부순환로378길 39,서울특별시교육청,37.48457751,서울특별시 강남구,127.0470652,서울,7114024102,중학교,1040,1060,1027,924,854,743,664,555,496,509,482,498,584,624,588,18180.0,18430.0,17340.0,15735.0,13885.0,12978.0,12490.0,12460.0,13165.0,13853.0,13867.0,13810.0,13985.0,14500.0,14215.0,14108.0,13800.0,13371.0,12173.0,10518.0,9145.0,8045.0,7309.0,6556.0,6496.0,0.9680193663041101,581.7119999902208,614.953949119617,596.5579190188832,589.6513392968533,569.7707172932531,542.0798509310957,464.7519770339758,357.9259075016438,269.3022256479328,198.30000420650367,150.7930633147838,102.1888153644237,98.31596692216397
월촌중학교,1991-05-04,본교,서울특별시 양천구 목동 909,서울특별시 양천구 목동서로 31,서울특별시교육청,37.53706518,서울특별시 양천구,126.8827588,서울,1901344537,중학교,2158,1953,1720,1648,1654,1652,1580,1461,1410,1407,1414,1451,1469,1445,1417,17207.0,16528.0,15710.0,14595.0,13508.0,12812.0,12349.0,12200.0,12530.0,12716.0,12269.0,11461.0,11078.0,11274.0,11143.0,10943.0,10600.0,10387.0,9736.0,8597.0,7485.0,6484.0,5924.0,5384.0,4958.0,0.9557372530394649,1368.0662413191017,1378.1433423697808,1371.4081370757044,1361.1253809015418,1343.4904540628531,1332.53931873737,1299.0689473904708,1240.5086509786152,1183.3365266502715,1131.8713319985882,1103.079614710933,1075.3161730406941,1053.4139023897278
동일중학교,1969-03-06,본교,서울특별시 금천구 시흥동 산100-4,서울특별시 금천구 탑골로10길 45,서울특별시교육청,37.45193626,서울특별시 금천구,126.9158199,서울,1870923459,중학교,811,787,776,778,798,741,691,596,571,569,565,563,562,532,532,11760.0,11044.0,9988.0,8921.0,7957.0,7605.0,7342.0,7161.0,6908.0,6780.0,6397.0,6082.0,5907.0,6006.0,5743.0,5636.0,5444.0,5300.0,4978.0,4407.0,3966.0,3560.0,3258.0,3108.0,2979.0,0.9793264776955026,507.951487446639,513.0826959353642,499.4513036875387,493.90545208861346,483.9540174438131,476.49044146021276,459.8010562746621,430.20590428413584,407.34870283436,386.30556499170905,370.65278758165846,362.8782292654081,356.1921091134328
회덕중학교,1970-03-06,본교,대전광역시 대덕구 와동 55,대전광역시 대덕구 신탄진로218번길 22,대전광역시교육청,36.40116218,대전광역시 대덕구,127.4258058,대전,8553681015,중학교,389,367,364,345,326,276,265,226,202,173,168,149,144,140,130,10703.0,10966.0,10863.0,10440.0,9164.0,8353.0,7690.0,7015.0,6603.0,6327.0,6064.0,5758.0,5592.0,5620.0,5489.0,5346.0,4998.0,4573.0,4005.0,3420.0,2870.0,2453.0,2265.0,2291.0,2339.0,0.9608394290276544,114.54355810393864,115.54061566672641,110.87581064082639,105.78369523087446,93.39169409336907,78.25778465819727,58.031759813073506,37.20037859054288,17.615319321496997,2.7662834756931147,-3.9282458744534807,-3.0024067090076727,-1.2931651728000446
매포중학교,1969-11-18,본교,충청북도 단양군 매포읍 평동리 118,충청북도 단양군 매포읍 평동1로 13,충청북도교육청,37.03007021,단양군,128.3066264,충북,5925918161,중학교,230,242,216,190,164,155,139,131,121,128,123,127,111,100,86,1376.0,1293.0,1133.0,992.0,839.0,733.0,696.0,690.0,669.0,639.0,593.0,559.0,519.0,501.0,457.0,426.0,403.0,384.0,344.0,308.0,291.0,273.0,238.0,202.0,188.0,0.9467760999203383,99.56129787667302,97.84323571336012,93.6435282030397,90.68464336622301,88.48934171310096,86.67583165182623,82.8579157333531,79.42179140672728,77.79917714137619,76.08111497806328,72.7404385493993,69.30431422277348,67.96804365130788
노원중학교,1989-05-04,본교,서울특별시 노원구 상계동 743,서울특별시 노원구 동일로213길 26,서울특별시교육청,37.64936114,서울특별시 노원구,127.059692,서울,6728921651,중학교,963,921,865,845,798,720,644,559,581,549,544,480,496,448,452,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0,0.8617025562397299,412.37219702212167,416.655143018583,393.7885669357812,381.1575058614716,350.88651466614346,333.0288076300506,288.71120541242993,230.2381037149795,173.1805519655121,128.10073054513134,105.37933907237908,92.38531647294565,86.54163591845185
목포항도여자중학교,1979-01-31,본교,전라남도 목포시 상동 327,전라남도 목포시 상동로21번길 111,전라남도교육청,34.81662603,목포시,126.4111056,전남,7671033620,중학교,876,857,836,739,723,610,516,402,336,274,223,209,200,182,177,11236.0,10671.0,9976.0,9041.0,8131.0,7559.0,7096.0,6839.0,6972.0,7416.0,7681.0,7762.0,7760.0,7800.0,7367.0,6670.0,6034.0,5689.0,5184.0,4572.0,3957.0,3489.0,2963.0,2575.0,2427.0,0.952117706133334,301.15007905804896,306.5340958696379,248.25211388418654,154.4356209422475,68.82975363798175,22.39260863802633,-45.58060360828529,-127.95606082559766,-210.7353193037792,-273.7283159993709,-344.5281370717668,-396.7531001441805,-416.67396234705996
인지중학교,2003-03-01,본교,부산광역시 해운대구 반여동 1621,부산광역시 해운대구 반여로 142,부산광역시교육청,35.20405092,부산광역시 해운대구,129.1255897,부산,5247855186,중학교,1030,1022,981,996,998,992,855,738,638,580,564,582,604,561,521,15190.0,15185.0,14377.0,12829.0,11206.0,10019.0,9459.0,9196.0,9727.0,10077.0,10189.0,9911.0,10090.0,10334.0,10114.0,9713.0,9262.0,8959.0,8142.0,7204.0,6307.0,5760.0,5253.0,4817.0,4487.0,0.9800172006607747,609.8127735680348,629.4593316885625,611.7452219077588,579.457230898203,543.1433058475554,518.7461455585394,452.96238332710027,377.43586071621917,305.21060401903316,261.16688560948944,220.34391443281913,185.23776959449913,158.66660492329356
서연중학교,1985-05-06,본교,서울특별시 서대문구 연희동 267-1,서울특별시 서대문구 연희로11마길 9-6,서울특별시교육청,37.56822527,서울특별시 서대문구,126.9273336,서울,4948264777,중학교,941,827,725,652,583,573,472,417,377,367,354,315,297,250,251,14306.0,14230.0,13619.0,12773.0,11648.0,10894.0,10147.0,9542.0,9349.0,9246.0,8816.0,8252.0,7683.0,7551.0,7196.0,7162.0,6867.0,6710.0,6287.0,5759.0,5079.0,4701.0,4480.0,4322.0,4090.0,0.9801731049390104,205.79033748796803,197.8672314618011,176.5588781338521,174.51807809680912,156.811136598936,147.38744231023742,121.9974889082024,90.3050648035346,49.489064062674515,26.800169533196424,13.534969292416918,4.051251473217064,-9.874207603076343
양천중학교,1990-05-04,본교,서울특별시 양천구 신월동 948,서울특별시 양천구 지양로7길 32,서울특별시교육청,37.51900116,서울특별시 양천구,126.8305508,서울,6138976752,중학교,1118,1069,1065,1033,1044,970,918,815,759,684,653,647,655,630,590,17207.0,16528.0,15710.0,14595.0,13508.0,12812.0,12349.0,12200.0,12530.0,12716.0,12269.0,11461.0,11078.0,11274.0,11143.0,10943.0,10600.0,10387.0,9736.0,8597.0,7485.0,6484.0,5924.0,5384.0,4958.0,0.9740005031866605,561.2301942102723,578.0964769081766,566.8236042886589,549.613111739777,520.0971170184445,501.7679424538852,445.74778920727454,347.73403414139204,252.04369556960853,165.90518036245453,117.7158012255851,71.24747134360393,34.58912221448543
대전중학교,1918-04-01,본교,대전광역시 중구 대흥동 361-2,대전광역시 중구 수도산로 9,대전광역시교육청,36.320792,대전광역시 중구,127.4248636,대전,9408285915,중학교,645,597,536,499,478,479,476,427,397,369,350,359,359,365,392,9771.0,9491.0,9220.0,8742.0,8172.0,7432.0,7108.0,6881.0,7142.0,7313.0,7253.0,7030.0,6899.0,6958.0,6759.0,6557.0,6152.0,5760.0,5068.0,4380.0,3801.0,3292.0,2950.0,2737.0,2611.0,0.9654173692701435,358.221551661215,361.2315885864018,351.07909116077184,340.7735410101323,320.1114231338501,300.11253373260905,264.8083718304182,229.70828022824006,200.16910430140697,174.2011586247955,156.75314797371277,145.88640449803842,139.4581900476395
예일여자중학교,1965-09-26,본교,서울특별시 은평구 구산동 8-3,서울특별시 은평구 연서로 117,서울특별시교육청,37.6109459,서울특별시 은평구,126.9147928,서울,7285658657,중학교,1109,1066,1056,1052,1042,935,812,718,665,647,654,660,675,640,631,19495.0,18359.0,16845.0,15624.0,14536.0,14297.0,13888.0,13221.0,12869.0,12498.0,12066.0,11755.0,12217.0,13067.0,13129.0,12896.0,12112.0,11477.0,10322.0,9155.0,8040.0,7254.0,6627.0,6292.0,5896.0,0.9599573641400982,613.1781849667174,665.4133582253912,669.2234532160239,654.9048704286463,606.725604740646,567.702857659166,496.7244751723798,425.0086549454711,356.488398259093,308.1862262810722,269.655104359674,249.06830078125546,224.73285535721448
여주여자중학교,1952-04-23,본교,경기도 여주시 상동 149-1,경기도 여주시 청심로 221,경기도교육청,37.29549345,여주시,127.6462791,경기,6323667764,중학교,814,841,827,837,798,721,653,573,579,572,563,569,556,539,514,4032.0,4001.0,3937.0,3722.0,3480.0,3257.0,3162.0,2980.0,2969.0,2864.0,2917.0,2782.0,2775.0,2708.0,2632.0,2577.0,2508.0,2450.0,2231.0,2036.0,1846.0,1772.0,1602.0,1479.0,1342.0,0.9225057117387041,505.4703038851105,491.5999708443386,475.86645873838836,464.4803644511876,450.1959916181538,438.18883764256026,392.85148038988797,352.4826006443578,313.14882037948223,297.8293480657939,262.63596572353686,237.17251849943318,208.81079272949665
김제중학교,1947-11-29,본교,전북특별자치도 김제시 신풍동 215-1,전북특별자치도 김제시 중앙로 274,전북특별자치도교육청,35.79376151,김제시,126.8995867,전북,5061058104,중학교,420,387,389,374,376,347,326,255,240,222,241,232,204,199,192,3752.0,3593.0,3289.0,3067.0,2720.0,2497.0,2301.0,2218.0,2199.0,2184.0,2157.0,2070.0,2089.0,2040.0,1918.0,1738.0,1553.0,1448.0,1347.0,1224.0,1067.0,943.0,859.0,912.0,1028.0,0.979639839137219,202.3733986566792,196.90034498281867,183.2735582846353,163.16846315616806,142.5048931630212,130.77692100474863,119.49572873821978,105.75724706710051,88.22113631615963,74.3709596721044,64.98858194548636,70.90841551109061,83.86503237165839
양산중앙중학교,2002-05-15,본교,경상남도 양산시 남부동 556-1,경상남도 양산시 양주로 21,경상남도교육청,35.33259109,양산시,129.0259921,경남,7592548429,중학교,1164,1232,1256,1239,1215,1217,1192,1145,1120,1114,1103,1064,1091,1086,1112,9297.0,9219.0,8992.0,8499.0,7925.0,7491.0,7194.0,7105.0,7352.0,7733.0,7727.0,7763.0,8105.0,8601.0,8566.0,8567.0,8711.0,8941.0,8985.0,8939.0,8716.0,8081.0,7144.0,6208.0,5520.0,0.9233341104814593,1147.0950808163357,1181.6765148961158,1179.2362927332283,1179.3060133664535,1189.345784550906,1205.3815301927398,1208.4492380546558,1205.242088926289,1189.694387717033,1145.4217856189266,1080.0935522867608,1014.8350395878203,966.8672439287701
여의도중학교,1973-06-03,본교,서울특별시 영등포구 여의도동 40-1,서울특별시 영등포구 국제금융로7길 46,서울특별시교육청,37.5239802,서울특별시 영등포구,126.9357531,서울,6957572996,중학교,1361,1287,1188,1110,1073,1011,925,851,759,759,739,791,676,624,616,17870.0,17678.0,16829.0,15724.0,14317.0,13730.0,13469.0,13398.0,13753.0,13875.0,13468.0,12860.0,12457.0,12388.0,11548.0,10978.0,10539.0,10373.0,9698.0,8785.0,8136.0,7627.0,7331.0,6960.0,6827.0,0.9577285446238095,621.6272048449322,615.4155893762235,539.795922800639,488.4825776243498,448.962299497348,434.01841300741114,373.2526095091738,291.06123381452096,232.6360390436231,186.81412203532273,160.1671919086882,126.76850583780515,114.79539196333769
구남중학교,1954-04-11,본교,대구광역시 달서구 두류동 1207-1,대구광역시 달서구 두류남길 10,대구광역시교육청,35.85810993,대구광역시 달서구,128.5726243,대구,4308185100,중학교,455,413,398,361,327,306,271,228,176,155,122,107,111,103,100,22781.0,24170.0,23767.0,22111.0,19929.0,18327.0,16817.0,15187.0,14741.0,14819.0,15123.0,15300.0,15713.0,16200.0,15893.0,15585.0,15171.0,14578.0,13259.0,11251.0,9674.0,8341.0,7531.0,6616.0,6246.0,0.9760468303168118,124.95698374531196,137.19711548109814,129.481057076814,121.73986493179933,111.33449626934453,96.43018801611817,63.27878399250005,12.81023260552115,-26.825676526583266,-60.328952920429316,-80.68728291218875,-103.68465568065773,-112.98413975096756
운남중학교,1997-03-10,본교,광주광역시 광산구 운남동 776-6,광주광역시 광산구 목련로 307-10,광주광역시교육청,35.17763057,광주광역시 광산구,126.828617,광주,5460165441,중학교,1073,1132,1088,1050,988,899,757,686,650,627,539,562,581,576,534,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0,0.9930853295910533,679.2104526419562,816.8295654979147,784.8983334300287,718.9371028672601,609.0516892251931,550.1363173816292,402.6230199412553,229.77461348927272,34.1396001156063,-105.87810294263477,-175.8869544717552,-224.30849418033313,-284.4231611250383
대구동중학교,1960-04-08,본교,대구광역시 수성구 수성동2가 119-4,대구광역시 수성구 수성로76길 33,대구광역시교육청,35.85820019,대구광역시 수성구,128.6159585,대구,3137623488,중학교,1421,1579,1547,1525,1497,1478,1329,1316,1260,1249,1198,1214,1190,1154,1126,16005.0,15151.0,14210.0,12889.0,11398.0,10129.0,9445.0,8813.0,8941.0,9150.0,9177.0,8735.0,8526.0,8663.0,8500.0,8404.0,8018.0,7784.0,6980.0,6091.0,5259.0,4624.0,4300.0,4145.0,3969.0,0.9728654251410788,1163.6630576916782,1170.4504244041955,1162.3749443009815,1157.6188333199477,1138.495303750374,1126.9022832341038,1087.069853767945,1043.0262843706623,1001.8066558683684,970.3469634417379,954.2950888807485,946.6159513592875,937.8964145607254
동명여자중학교,1921-06-03,본교,서울특별시 서대문구 천연동 31-1,서울특별시 서대문구 독립문로 49,서울특별시교육청,37.56861542,서울특별시 서대문구,126.9622529,서울,8086584508,중학교,629,621,568,491,497,453,419,357,325,323,295,283,267,241,249,14306.0,14230.0,13619.0,12773.0,11648.0,10894.0,10147.0,9542.0,9349.0,9246.0,8816.0,8252.0,7683.0,7551.0,7196.0,7162.0,6867.0,6710.0,6287.0,5759.0,5079.0,4701.0,4480.0,4322.0,4090.0,0.9912059200271559,207.7356977219672,202.18883968011215,187.27115327966862,185.84241711737263,173.4460298268632,166.8486304892022,149.0734717641667,126.88603959674643,98.31131635082639,82.42713195824143,73.14034690331741,66.50092591382423,56.751902688745645
용산중학교,1945-09-09,본교,서울특별시 용산구 용산동2가 1-1623,서울특별시 용산구 두텁바위로 74,서울특별시교육청,37.546003,서울특별시 용산구,126.980976,서울,4634908735,중학교,670,688,688,659,602,534,491,434,413,377,365,363,316,314,280,8629.0,8773.0,8709.0,8090.0,7243.0,6755.0,6528.0,6463.0,6651.0,6942.0,6940.0,6803.0,6780.0,7032.0,6849.0,6516.0,6072.0,5651.0,5139.0,4549.0,4155.0,3867.0,3724.0,3520.0,3356.0,0.8895419510081563,358.75324799805196,388.3968675980925,366.86995336472967,327.6980274646761,275.4687929312713,225.9451268534258,165.7168203644544,96.31310780880392,49.9655438309627,16.08712143091634,-0.7344563579955548,-24.731672224695046,-44.023551646943645
진광중학교,1967-09-26,본교,강원특별자치도 원주시 우산동,강원특별자치도 원주시 진광길 50,강원특별자치도교육청,37.37291539,원주시,127.9358278,강원,2263160586,중학교,686,679,706,732,749,726,652,624,597,543,446,368,331,371,387,11084.0,11139.0,10789.0,10182.0,9481.0,8903.0,8545.0,8362.0,8659.0,8821.0,8864.0,8685.0,8748.0,8861.0,8468.0,8034.0,7660.0,7582.0,7364.0,6800.0,6478.0,6263.0,6257.0,6182.0,6040.0,0.8554897788132543,452.6030983405161,467.092229126445,416.7008273665332,361.05230735685984,313.0971311273255,303.0957842131445,275.14330181197215,202.82587027866384,161.53825865858346,133.97044344641802,133.2011090684041,123.58442934323011,105.37684906356742
인천가현중학교,2008-06-05,본교,인천광역시 서구 신현동 305-1,인천광역시 서구 염곡로 409,인천광역시교육청,37.52109126,인천광역시 서구,126.6685551,인천,6467922866,중학교,626,969,929,898,916,910,873,837,821,819,829,831,879,849,866,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0,0.915807285492593,849.4059294699772,876.8798812444536,896.5015298260923,910.4753501251795,907.8700615948412,900.4914472257012,877.4993204754431,861.0477432523979,849.5152422754459,844.1224772056548,830.0211253001875,819.308470364251,820.3651608171156
목포청호중학교,1971-01-25,본교,전라남도 목포시 연산동 1984,전라남도 목포시 연산백련로31번길 15,전라남도교육청,34.816088,목포시,126.3906435,전남,6458821594,중학교,877,864,791,688,638,552,444,333,284,299,327,354,357,364,351,11236.0,10671.0,9976.0,9041.0,8131.0,7559.0,7096.0,6839.0,6972.0,7416.0,7681.0,7762.0,7760.0,7800.0,7367.0,6670.0,6034.0,5689.0,5184.0,4572.0,3957.0,3489.0,2963.0,2575.0,2427.0,0.9599918710865413,363.5411566182955,367.0040002578573,329.5187178596015,269.1786674402385,214.11945357120698,184.25242717998708,140.53402623052028,87.55251854522584,34.31129758696426,-6.203972995907918,-51.74036685614465,-85.3299501598934,-98.1424716262718
금지중학교,1952-04-25,본교,전북특별자치도 남원시 금지면 옹정리 589-1,전북특별자치도 남원시 금지면 요천로 443-9,전북특별자치도교육청,35.35002408,남원시,127.3016161,전북,4754035830,중학교,36,37,39,28,27,24,23,19,17,16,22,19,14,10,13,3825.0,3689.0,3536.0,3303.0,3053.0,2758.0,2536.0,2308.0,2206.0,2171.0,2064.0,1996.0,1961.0,1981.0,1916.0,1816.0,1701.0,1605.0,1467.0,1403.0,1310.0,1258.0,1151.0,999.0,866.0,0.8685209151362981,13.310448420619577,13.456266273847794,12.982358250856093,12.253268984715016,11.414816328652776,10.714890633157342,9.708747445882654,9.242130315552364,8.564077298041163,8.184950879647802,7.404825364876848,6.29660968034241,5.326920956374776
당곡중학교,1983-05-09,본교,서울특별시 관악구 봉천동 682,서울특별시 관악구 봉천로13길 101,서울특별시교육청,37.4923589,서울특별시 관악구,126.9326777,서울,3578761577,중학교,1093,1050,1017,926,866,806,768,701,661,626,585,560,584,541,541,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0,0.9844581108051066,503.1390412728076,491.7723079394525,463.45019738384246,432.28640349489376,402.16456016150255,374.7423159947832,320.75033266134614,255.48633877233186,193.15875099443434,144.565965994341,103.12475071648362,73.2870757164263,53.58473793861066
경수중학교,1981-05-04,본교,서울특별시 성동구 성수동2가 268,서울특별시 성동구 뚝섬로13길 14,서울특별시교육청,37.53950904,서울특별시 성동구,127.0592712,서울,8565382957,중학교,907,855,801,728,650,566,479,432,388,372,346,318,298,272,256,13872.0,13892.0,13702.0,13108.0,12087.0,11466.0,10917.0,10512.0,10589.0,10593.0,9957.0,9081.0,8485.0,8497.0,8449.0,8327.0,8245.0,7938.0,7746.0,7339.0,6999.0,6482.0,5969.0,5468.0,5006.0,0.9476985498862748,149.22714364885064,150.27496985062555,146.08366504352614,135.43076532548207,128.27061961335403,101.46373261794793,84.69851338955061,49.15974137935427,19.47133232906731,-25.672513197398303,-70.46708332327239,-114.21382724737163,-154.55513601570266
노일중학교,1995-05-04,본교,서울특별시 노원구 상계동 1044,서울특별시 노원구 동일로231길 24,서울특별시교육청,37.67260103,서울특별시 노원구,127.0535508,서울,6930496633,중학교,977,967,912,883,851,784,706,584,515,472,430,395,410,390,372,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0,0.9288310156748979,285.2409927133132,291.8981941319465,256.3555085917852,236.72240610293431,189.67066048310176,161.91351558507097,93.02840599056799,2.1406815378697956,-86.54678142900883,-156.61664720818396,-191.93366490364582,-212.13093700424537,-221.21406775339773
청솔중학교,1995-05-04,본교,경기도 성남시 분당구 금곡동 124,경기도 성남시 분당구 금곡로 283,경기도교육청,37.35647367,분당구,127.1102747,경기,7005356550,중학교,676,636,553,467,369,285,232,176,151,117,85,87,102,82,59,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,0.8478041355829293,214.4336933777945,378.40954663510047,363.2787275577093,326.68325816122933,301.69981270786275,247.68630739671153,103.0638273779291,-142.19619348117476,-386.0486962865673,-606.6771512057321,-748.836474630521,-827.3056061248969,-921.2574362100916
충렬중학교,1978-04-29,본교,부산광역시 동래구 명장동 149-9,부산광역시 동래구 명장로64번길 45,부산광역시교육청,35.20295251,부산광역시 동래구,129.1084027,부산,6905051589,중학교,670,611,542,473,424,368,323,268,229,200,170,164,167,177,199,9063.0,8756.0,8263.0,7412.0,6520.0,6002.0,5603.0,5391.0,5491.0,5849.0,5939.0,5899.0,5930.0,6173.0,5937.0,5699.0,5421.0,5383.0,5028.0,4492.0,4046.0,3858.0,3777.0,3757.0,3548.0,0.9850073930816018,203.39200726687557,222.80659596977665,203.9512752542019,184.93616368510538,162.72523504557245,159.6892088286579,131.32633232853487,88.50238358468727,52.86902324932146,37.848683018270435,31.37715345063674,29.77924491541853,13.081100722388385
남주중학교,1967-03-10,본교,제주특별자치도 서귀포시 동홍동 1907,제주특별자치도 서귀포시 동홍로303번길 14,제주특별자치도교육청,33.27652166,서귀포시,126.5649677,제주,9321896791,중학교,404,406,405,400,402,428,411,370,348,336,333,342,351,356,351,7140.0,7039.0,6680.0,6150.0,5280.0,4852.0,4647.0,4716.0,4823.0,4771.0,4590.0,4342.0,4210.0,4099.0,3828.0,3602.0,3518.0,3647.0,3720.0,3520.0,3335.0,3031.0,2833.0,2585.0,2377.0,0.8971453201040632,334.8359478978366,331.69973029617694,324.042838674107,317.6573866202774,315.28403275956197,318.9288261885178,320.99138371033,315.3405411848171,310.1135118487177,301.5242312099381,295.92989710968027,288.9228523780443,283.0459761515109
봉평중학교,1954-05-10,본교,강원특별자치도 평창군 봉평면 창동리 332번지,강원특별자치도 평창군 봉평면 기풍4길 27-6,강원특별자치도교육청,37.61770857,평창군,128.3813508,강원,4571919202,중학교,181,192,178,172,162,159,156,147,144,126,134,122,124,123,111,1641.0,1599.0,1426.0,1321.0,1138.0,1080.0,970.0,925.0,901.0,916.0,883.0,837.0,760.0,763.0,733.0,706.0,655.0,596.0,579.0,513.0,471.0,395.0,359.0,311.0,294.0,0.9556112694272254,115.89297120274082,116.0851016071467,114.16379756308795,112.4346239234351,109.16840704853524,105.38984242855307,104.30110347025311,100.0742345733239,97.38440891164167,92.51710533335955,90.21154048048906,87.13745400999508,86.04871505169514
영락중학교,1952-06-10,본교,서울특별시 은평구 응암동 226-13,서울특별시 은평구 백련산로 134-6,서울특별시교육청,37.5969603,서울특별시 은평구,126.925133,서울,9156066536,중학교,864,844,812,840,842,793,763,746,670,653,641,669,672,674,667,19495.0,18359.0,16845.0,15624.0,14536.0,14297.0,13888.0,13221.0,12869.0,12498.0,12066.0,11755.0,12217.0,13067.0,13129.0,12896.0,12112.0,11477.0,10322.0,9155.0,8040.0,7254.0,6627.0,6292.0,5896.0,0.9255241238431329,653.2631954560227,676.5643638274937,678.2639784616481,671.876717013939,650.3848158336646,632.9774724032127,601.3152965572726,569.3241630402058,538.758512764688,517.2117853058924,500.02374698952497,490.84034533723934,479.9847421900598
개운중학교,1953-11-24,본교,경상남도 양산시 삼호동 747,경상남도 양산시 서창로 144,경상남도교육청,35.41239092,양산시,129.1699843,경남,5850621044,중학교,925,975,992,962,956,953,925,883,849,803,793,795,834,844,824,9297.0,9219.0,8992.0,8499.0,7925.0,7491.0,7194.0,7105.0,7352.0,7733.0,7727.0,7763.0,8105.0,8601.0,8566.0,8567.0,8711.0,8941.0,8985.0,8939.0,8716.0,8081.0,7144.0,6208.0,5520.0,0.9711831102635855,874.8934266939116,914.924242563239,912.0994874111695,912.1801947012286,923.802044469743,942.3647211833425,945.9158419459441,942.2033066032242,924.2055809200386,872.9564517324925,797.3337209470898,721.7916974517462,666.2650818910663
